0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
23941617.456861623,20681562.092512246,24817874.575233072,24817874.639423266,24817874.705655772,24817874.770911526,24817874.84034031,24817874.899800967,29781449.954158925,29781450.035963446,29781450.116747394,29781450.193706386,29781450.27452961,29781450.35468013,35737740.525266126,35737740.62095858,35737740.728992626,35737740.82853296,35737740.923734196,35737741.02945175,42885289.35120487,42885289.471118435,42885289.59480612,42885289.72367133,42885289.837353274,42885289.95425088,51462348.08802278,51462348.227579586,51462348.38025707,51462348.52732105,51462348.6709749,51462348.81695877,61754818.753391795,61754818.939147584,61754819.122091465,61754819.30139884,61754819.477165245,61754819.64730244,74105783.79803738,74105783.99647748,74105784.19777174,74105784.41111332,74105784.61797252,74105784.8344767,88926942.06580086,88926942.32312617,88926942.56851082,88926942.82243729,88926943.09638587,88926943.35122536,106712332.32503691,106712332.63756314,106712332.92619759,106712333.2155849,106712333.53549655,106712333.85193104,128054800.98397675,128054801.35742979,128054801.73131146,128054802.09188426
23648516.35277553,20432029.69646203,24518435.70087599,24518435.770135984,24518435.845736943,24518435.918403607,24518435.989749372,24518436.065934505,29422123.368269708,29422123.458909716,29422123.543676704,29422123.632069666,29422123.724657465,29422123.807291523,35306548.677353226,35306548.78293149,35306548.8850852,35306548.99502826,35306549.110160425,35306549.22004934,42367859.19553054,42367859.31510623,42367859.44347841,42367859.56281188,42367859.689148664,42367859.81720472,50841431.9267246,50841432.073778614,50841432.23141341,50841432.38384468,50841432.53376429,50841432.68341721,61009719.40216414,61009719.59995526,61009719.79415251,61009719.98818847,61009720.16701991,61009720.35637609,73211664.66076066,73211664.8765515,73211665.0956274,73211665.32670145,73211665.55893542,73211665.79421368,87853999.21465822,87853999.48737419,87853999.76554914,87854000.02929205,87854000.28288499,87854000.56472719,105424801.01823375,105424801.34797499,105424801.67904018,105424802.00358808,105424802.34935257,105424802.69028638,126509763.60979742,126509763.98820277,126509764.3495083,126509764.72892933
23560329.608098954,20356699.70309409,24428039.717955906,24428039.786838356,24428039.860515025,24428039.938585777,24428040.01123652,24428040.084847096,29313648.186877564,29313648.276011314,29313648.36746668,29313648.459237743,29313648.55410368,29313648.645506922,35176378.485636175,35176378.59373221,35176378.69915741,35176378.80658756,35176378.91902915,35176379.02928079,42211654.96621505,42211655.09822959,42211655.22807263,42211655.36612086,42211655.50084555,42211655.63321798,50653986.91941383,50653987.09459806,50653987.25207861,50653987.42116118,50653987.594966434,50653987.75451744,60784785.49668899,60784785.69379287,60784785.88223727,60784786.07534639,60784786.26394877,60784786.46511728,72941743.99272697,72941744.23087701,72941744.47730936,72941744.71829814,72941744.95388736,72941745.18666945,87530094.49437003,87530094.77777162,87530095.06382775,87530095.33334644,87530095.5914592,87530095.86495996,105036115.36248222,105036115.70075364,105036116.05949497,105036116.39690524,105036116.72681195,105036117.06029645,126043340.85788316,126043341.25788608,126043341.65074441,126043342.06005847
38049501.9145936,59275279.84262337,71130335.26865566,71130334.72319952,71130334.17493567,71130333.62850617,71130333.07539311,71130332.52846567,85356398.3682735,85356397.69319968,85356397.02876468,85356396.35516232,85356395.67459813,85356394.9956862,102427673.18920922,102427672.37884586,102427671.55899781,102427670.7515453,102427669.93792047,102427669.11806694,122913201.95331123,122913200.96358569,122913199.98067825,122913198.99128659,122913197.99766591,122913197.01445895,147495835.24375856,147495834.0639732,147495832.87783453,147495831.6994569,147495830.5270046,147495829.34999043,176994993.79147917,176994992.36625338,176994990.92979467,176994989.5049546,176994988.0900468,176994986.67195743,212393982.28657004,212393980.58131692,212393978.88828278,212393977.18993896,212393975.50121698,212393973.815342,254872766.5659029,254872764.51371875,254872762.5000381,254872760.45051855,254872758.43290675,254872756.3966855,305847305.23382914,305847302.7675805,305847300.3403306,305847297.92973846,305847295.50578535,305847293.0834256,367016748.81449103,367016745.9277329,367016743.0427261,367016740.11974186
23415699.49577642,20230908.45897802,24277090.227553174,24277090.2985561,24277090.377803244,24277090.45242727,24277090.526481032,24277090.605806373,29132508.823039375,29132508.91726502,29132509.009046674,29132509.102165956,29132509.189556435,29132509.29137238,34959011.259667575,34959011.3693931,34959011.48436789,34959011.59251798,34959011.69883206,34959011.809194416,41950814.311940104,41950814.455188185,41950814.59419107,41950814.739124216,41950814.882681966,41950815.03002804,50340978.20838892,50340978.37205402,50340978.543658555,50340978.71352374,50340978.88431793,50340979.05669553,60409175.06301255,60409175.25957854,60409175.471955076,60409175.67688736,60409175.88023335,60409176.080022864,72491011.53144939,72491011.77119154,72491012.01941955,72491012.2628647,72491012.51166105,72491012.75975241,86989215.5902713,86989215.85341634,86989216.13060865,86989216.41892976,86989216.71543281,86989217.00040688,104387060.74878274,104387061.09097931,104387061.42954928,104387061.76882613,104387062.12577283,104387062.4644536,125264475.38574407,125264475.77323894,125264476.19177262,125264476.61128892
24010348.679292534,20744411.978207335,24893294.438333638,24893294.507890508,24893294.57158536,24893294.639554225,24893294.705243345,24893294.766951796,29871953.803743836,29871953.882172838,29871953.96390011,29871954.044355035,29871954.125807013,29871954.205141913,35846345.13772093,35846345.22992365,35846345.323892534,35846345.41614548,35846345.51520996,35846345.620015934,43015614.86360377,43015614.982972644,43015615.10399998,43015615.23022993,43015615.34151678,43015615.46156494,51618738.70544957,51618738.847275324,51618738.98960551,51618739.131719925,51618739.277418606,51618739.41922543,61942487.48310714,61942487.648656346,61942487.82452192,61942487.995581724,61942488.16461273,61942488.33582183,74330986.20732786,74330986.42513008,74330986.63429457,74330986.82519142,74330987.0314459,74330987.22335355,89197184.91596134,89197185.1692406,89197185.42971832,89197185.65585184,89197185.90129212,89197186.15012532,107036623.68639363,107036623.98831886,107036624.27659874,107036624.56639957,107036624.84257153,107036625.13769549,128443950.52348916,128443950.8646168,128443951.22505678,128443951.57692869
23676064.638173737,20459801.884380788,24551762.33062943,24551762.399595857,24551762.466186143,24551762.532698784,24551762.602887142,24551762.677917097,29462115.299279444,29462115.388448212,29462115.47747661,29462115.56660648,29462115.653707024,29462115.739150066,35354538.98948388,35354539.09340609,35354539.19924934,35354539.30803902,35354539.41413564,35354539.521998785,42425447.55637446,42425447.68324671,42425447.80916435,42425447.94316292,42425448.07309352,42425448.20575454,50910537.99964092,50910538.15333171,50910538.31409037,50910538.467641145,50910538.620325856,50910538.784441255,61092646.731018856,61092646.91297333,61092647.08523998,61092647.28914046,61092647.47886423,61092647.6795539,73311177.43868883,73311177.67792085,73311177.91189356,73311178.14558597,73311178.3815025,73311178.62191498,87973414.6493617,87973414.92878363,87973415.18070634,87973415.44952902,87973415.73197861,87973416.00713322,105568099.53546956,105568099.85971907,105568100.17292821,105568100.49220748,105568100.8203517,105568101.15031499,126681721.76270652,126681722.15403251,126681722.53598325,126681722.93049514
30726130.02630248,38426357.73665044,46111629.06618024,46111628.84551771,46111628.62895138,46111628.40650116,46111628.18912103,46111627.971205465,55333953.29605013,55333953.02591183,55333952.760512866,55333952.49971459,55333952.23369507,55333951.970795766,66400742.042583615,66400741.7207977,66400741.38576418,66400741.06841821,66400740.752742395,66400740.43794197,79680888.1414793,79680887.74541336,79680887.35172144,79680886.96228719,79680886.57598001,79680886.18484592,95617062.96307404,95617062.4818679,95617062.01075225,95617061.5388273,95617061.05511165,95617060.5758036,114740472.13064545,114740471.55656548,114740470.98962326,114740470.41428863,114740469.85006756,114740469.27701578,137688562.4722072,137688561.78868422,137688561.10023132,137688560.41838387,137688559.70916322,137688559.00845155,165226269.9924835,165226269.1869763,165226268.38432163,165226267.56807348,165226266.75845152,165226265.9444551,198271518.14271256,198271517.15576598,198271516.16403645,198271515.2080339,198271514.2016859,198271513.20368233,237925814.67905274,237925813.50404814,237925812.33153886,237925811.1417003
30839615.902610064,38581532.96450835,46297839.33039464,46297839.111637354,46297838.89035129,46297838.66346644,46297838.43244313,46297838.20890559,55557405.589496665,55557405.31220964,55557405.041058704,55557404.77566536,55557404.50470543,55557404.23552981,66668884.74781582,66668884.427205995,66668884.098751344,66668883.760581814,66668883.43263036,66668883.095266625,80002659.33397906,80002658.94490771,80002658.5454399,80002658.13527349,80002657.7458063,80002657.35737275,96003188.33847187,96003187.87394474,96003187.3857051,96003186.89396779,96003186.41943446,96003185.9411355,115203822.5461519,115203821.97458686,115203821.3809885,115203820.80113392,115203820.22390561,115203819.6359737,138244582.86388934,138244582.16078484,138244581.44552594,138244580.74380347,138244580.05666152,138244579.3696252,165893494.3905474,165893493.55970767,165893492.7293864,165893491.89256555,165893491.06736493,165893490.23281735,199072187.28445283,199072186.3058074,199072185.30627704,199072184.31807944,199072183.33056247,199072182.35248518,238886617.59166563,238886616.40795177,238886615.17614585,238886613.99469215
30641711.34658567,38325393.2590901,45990471.69067266,45990471.47476179,45990471.25630717,45990471.034693204,45990470.818322614,45990470.59530425,55188564.451689884,55188564.196292676,55188563.93863153,55188563.66856781,55188563.40747523,55188563.13436559,66226275.441072814,66226275.12526715,66226274.80569726,66226274.485063635,66226274.159278564,66226273.82886945,79471528.203778,79471527.81179273,79471527.43906419,79471527.04559931,79471526.65748039,79471526.27391908,95365831.06425285,95365830.6059678,95365830.13622668,95365829.67529078,95365829.2093143,95365828.74713911,114438993.93035503,114438993.35424714,114438992.80012666,114438992.22285844,114438991.66263571,114438991.0912833,137326788.6404001,137326787.942777,137326787.27188832,137326786.59239635,137326785.91190788,137326785.23297894,164792141.4562049,164792140.64981866,164792139.841473,164792139.06802535,164792138.2526254,164792137.43340915,197750563.9473995,197750562.981304,197750561.99877265,197750561.06134635,197750560.0868542,197750559.09136182,237300669.74744308,237300668.55439228,237300667.38537714,237300666.18636242
