0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
87.83199999999927,87.8324319131649,87.83283894897848,87.83325762950747,87.83368054448185,87.83409763709639,87.8345221399864,87.83494981870689,87.83537061645929,87.8358046468459,87.83624344097831,87.83667958858759,87.83711203105605,87.83754182699964,87.83797744530192,87.83842735484697,87.83888308675246,87.8393425237951,87.83979666778498,87.8402513410799,87.84070336784605,87.84116386349996,87.84162965220663,87.84209173577644,87.84255646587106,87.84301854944086,87.84348010370537,87.84395965434993,87.84443920499766,87.84491928494728,87.84539354254035,87.84587044665993,87.8463431163349,87.84682637211858,87.84731227442846,87.84779870604461,87.84828513765837,87.84876945205279,87.84925694227955,87.84974549111466,87.85024092092296,87.85072999906377,87.8512164306795,87.85170603812749,87.85219617487896,87.85269583913006,87.85319656198826,87.85369834345937,87.85419906631971,87.85469925987259,87.855196806901,87.8556985883713,87.85620460428501,87.85670585644884,87.85721028444637,87.85771100730699,87.85821384738655,87.85872198052314,87.8592295843512,87.85973718818097,87.86024902645356,87.86075821819753,87.86126476341654,87.86178083613136,87.86229479162554,87.86280715920364,87.86332164400083,87.86383242366288,87.86434373262959,87.86485927603958,87.8653748194478,87.86589036285768,87.86640590626781,87.866921449676,87.86743540517142,87.86795253649532,87.86846702129495,87.86898362331567,87.86950128394537,87.87001894457667,87.87053766381818,87.87105585375518,87.8715740436899,87.87209435084799,87.87261095286892,87.873131260025,87.8736515671846,87.87417187434097,87.87469376941515,87.87521566448939,87.8757370302564,87.87625892533218,87.87678082040425,87.87730271547862,87.87782566916358,87.8783470349304,87.87886734208882,87.87938817855166,87.87990901501509,87.88043249800364,87.88095651029906,87.881478934679,87.88200188836177,87.88252484204808,87.88304726642589,87.88357233733217,87.88409687893318,87.88462089122689,87.88514543282778,87.88567209164955,87.88619610394534,87.88672117484957,87.88724677506114,87.88777025805169,87.88829479965212,87.88881881194763,87.88934600007347,87.88987054167433,87.89039720049679,87.89092227140128
68.69600000000149,68.69638301062716,68.69674276860522,68.69711524973212,68.69748685339984,68.69785977325581,68.69822786708772,68.6985994707555,68.69896931950635,68.69935627869742,68.69973534076276,68.70011440282568,68.70050092328758,68.70088217899917,68.70126343471061,68.70165521992344,68.70204481148821,68.70243615797182,68.70282969810174,68.7032188509395,68.70361151361082,68.70400812484341,68.70440912337031,68.70480924443926,68.70520717186193,68.705599395804,68.70599776195371,68.70640665760682,68.7068102885093,68.70721830670448,68.70762062141914,68.70802074248577,68.70842788322189,68.70884028870957,68.70925006182179,68.70966071239198,68.71007224041887,68.71047938115504,68.71089003172577,68.71130199848388,68.71171572015868,68.71212593199786,68.71253877621419,68.71295469153573,68.71336753575271,68.71378608344938,68.71420287622709,68.7146214239235,68.71504084907899,68.7154585193172,68.71587838320153,68.71629868581319,68.71672205953185,68.71714499452071,68.71756749078098,68.71798735466535,68.71840721854774,68.71883103099566,68.71925572090154,68.71967997207831,68.72010115215038,68.7205262807837,68.72095272560705,68.72138048661762,68.7218086863581,68.72223864101491,68.72266420837741,68.72309240811772,68.72351885294061,68.72394880759762,68.72437963971288,68.724809155641,68.72523867156671,68.72566774876498,68.72609901961017,68.72653248410087,68.72696375494597,68.72739414833018,68.72782585790384,68.72825800620716,68.7286892770516,68.72912274154292,68.72955839967801,68.72999230289798,68.73042708357701,68.73085923187996,68.7312931351005,68.73172791577713,68.73216181899714,68.73259572221727,68.73303050289624,68.73346616103318,68.73390138043904,68.73433659984671,68.7347731354427,68.73520879358018,68.73564357425869,68.73607923239388,68.73651489053069,68.73695142612627,68.73738796172219,68.73782361985918,68.73825971672362,68.73869581358969,68.73913191045638,68.73956888478158,68.74000585910629,68.74044239469994,68.74087849156608,68.741315027162,68.74175156275759,68.74218809835298,68.7426250726759,68.74306204700049,68.74349946005488,68.74393643438015,68.74437340870494,68.74481082175696,68.74524823481079,68.74568520913596
82.73600000000002,82.754809029137,82.77319058033947,82.79202335824932,82.81104612635397,82.83016388955535,82.8490679137877,82.86816192821661,82.88735093773906,82.90722866171379,82.9270826369141,82.94734034127379,82.96788303092488,82.98799824264076,83.0084221884216,83.02951109987656,83.0505525137851,83.07152268137153,83.0921366173432,83.11313053370515,83.1340294549672,83.15537960294002,83.17644476562282,83.19772366727132,83.21883632750247,83.23990149018486,83.26125163815799,83.28269678122537,83.30411817552056,83.3255158210419,83.3469847128834,83.36857234859949,83.39011248676384,83.41191386144573,83.43392897509497,83.4559915862909,83.47795920239365,83.49978432584767,83.52149070543327,83.54376705559834,83.56587716434223,83.58805851941094,83.61023987447898,83.63223123935424,83.65450758951764,83.67718766884353,83.6994877677827,83.72207285201023,83.74456294114444,83.76669679866251,83.7892343853439,83.81196196221796,83.8347607854126,83.85751211106128,83.88004969774171,83.90272977706769,83.92531486129516,83.94811368449189,83.97105500033342,83.9937113308834,84.01665264672674,84.03947521869594,84.0623452882152,84.08550034302428,84.10851290518673,84.13157296489918,84.15456177828867,84.17771683309832,84.20072939526037,84.22388445006948,84.2470870024272,84.27031330355673,84.2934446095935,84.31667091072333,84.33987346308089,84.36333725195405,84.38668229695472,84.4100985882796,84.43341988450744,84.45669368318786,84.47999123063984,84.50340752196482,84.5267763157416,84.55031135093523,84.57391763245522,84.59733392377835,84.62072646632924,84.64426150152492,84.66772529039638,84.6912603255939,84.71470036569085,84.73823540088706,84.76167544098608,84.7852817225023,84.80879300892413,84.83232804411936,84.85583933054116,84.87944561205757,84.90300439602751,84.92668192386813,84.95028820538464,84.97389448690451,84.99752451719479,85.02122579381022,85.04487957287664,85.06855710071528,85.09221087978216,85.11593590517064,85.13961343301153,85.16331470962464,85.18701598623957,85.2107410116289,85.23444228824165,85.258119816084,85.28182109269717,85.30549862053806,85.32922364592697,85.35294867131434,85.37669744547748,85.40044621964009
36.1600000000002,36.16020509106936,36.1604838556292,36.16077974429735,36.16107443826046,36.1613627604622,36.16166581736197,36.161961706030276,36.162260382344385,36.16257538629722,36.1628935761301,36.16320539420195,36.1635243805055,36.16384257033877,36.164158370761356,36.16448810941191,36.16481306924166,36.16514320612774,36.16547533418866,36.16580029401812,36.16613003266898,36.166474107782435,36.16681141289982,36.167154691543494,36.1674943860714,36.16783567353944,36.16817895218292,36.16853298317381,36.16888741240012,36.16923785927491,36.169587907915016,36.16993795655521,36.17028760696024,36.17064362912644,36.171002040703186,36.17136562933605,36.17172523561799,36.17208285072454,36.17244325347683,36.17281321387145,36.173178793679526,36.17354716113358,36.17391074976665,36.174275134869795,36.17464390055871,36.175009082131865,36.17537864429115,36.175751392331364,36.17612453860606,36.17649649017587,36.17686923821594,36.17723999507992,36.17761672547073,36.17798947351076,36.178362221550714,36.17873297841503,36.17910453174958,36.179476483319334,36.17985162077009,36.18022914763068,36.180605878021524,36.180984201352764,36.181361728213766,36.18174244095527,36.18212315369675,36.18249988408758,36.18287820741898,36.18325732721984,36.183634455845535,36.184015965057576,36.18439866897429,36.18478177112654,36.18516407680862,36.18554478955027,36.18592709523211,36.18631218855954,36.18669529071169,36.18708038403952,36.18746667207205,36.18785296010493,36.188236858727365,36.188623146760264,36.18901142596836,36.18940089988176,36.189788780854826,36.19017626359273,36.190563746330724,36.19095003436353,36.19133711886683,36.19172499983966,36.19211367728308,36.19250315119665,36.19289302334529,36.193282099023584,36.19367157293696,36.1940610468505,36.1944505207643,36.19484079114767,36.19523185800158,36.195623323090516,36.19601359347378,36.196405456797855,36.19679652365181,36.19718798874077,36.19758064853481,36.197972511858715,36.19836357871259,36.19875464556669,36.19914690712547,36.19953757574429,36.199929439068434,36.20032170062761,36.200714360421664,36.20110741845081,36.201500078245054,36.20189313627406,36.20228579606809,36.20267885409739,36.203072310362046,36.20346696133132
42.61600000000111,42.66294325366132,42.70560658694548,42.75119113572512,42.79711536072443,42.84337926194494,42.889099681212564,42.93549945292133,42.982238900849666,43.032578916715,43.08237545062786,43.13115295587922,43.181968518453225,43.231153635168795,43.28135778054592,43.334143465198466,43.38611392692119,43.43767677718056,43.489783109391695,43.542636729288084,43.59426751479111,43.649498868230005,43.70391499874074,43.75853493498301,43.814173899886804,43.869541123814415,43.923753448592,43.980751118377945,44.03768085291883,44.09399917026362,44.151744127734084,44.20765483361377,44.26383728047028,44.322329525625456,44.38088970602504,44.43890640447116,44.49685516767368,44.556162635758156,44.61417933420475,44.67436996046221,44.73456058671915,44.79488708346462,44.85480596874589,44.914521048294084,44.97376058113469,45.03510610654105,45.096044020483355,45.15732161064615,45.21880300654058,45.27987679097145,45.3404750286929,45.40256784178462,45.464320978656076,45.526345856503106,45.58918595728019,45.65141464085948,45.71377919492767,45.777026907168896,45.84013874892129,45.90359026689466,45.96615862669475,46.02865905125112,46.09163502251606,46.15495067000058,46.21847012321816,46.28212544692354,46.345712835385235,46.408688806649394,46.47173271315823,46.53599945406078,46.59992651874206,46.663445971959916,46.727712712861816,46.791707712787854,46.85577064795806,46.92092054703295,46.98532315842382,47.05020131652249,47.11514740986573,47.179550021256404,47.2440205678904,47.30862698501361,47.37364101360028,47.43858710694362,47.50360113553108,47.568275487897324,47.63322158124047,47.69871115653611,47.7646762785407,47.83036965956901,47.89606304059638,47.96162055113642,48.02677045021163,48.09280350746035,48.15883656470822,48.224597880980355,48.2900195210323,48.355644966816115,48.42127041260022,48.487643146068606,48.55388000904931,48.62025274251839,48.686489605498544,48.75293027421195,48.818895396215915,48.885336064928914,48.951912604130314,49.01855707857489,49.08520155302058,49.151642221733,49.217743214225735,49.28465942964757,49.351371839336196,49.41774457280518,49.48438904725017,49.55082971596336,49.6173383199207,49.6841186648533,49.75096694503099,49.8178152252082
37.05599999999992,37.063730787978244,37.07149744968391,37.07929998511446,37.08708458368254,37.094824340092366,37.102564096503365,37.11029488448281,37.11802567246127,37.12594479750229,37.13398051215262,37.14197138464655,37.149980194002296,37.15794416120095,37.16580050722075,37.17394384305065,37.18216789476313,37.190284325297796,37.198373850537294,37.206445438914955,37.21452599572321,37.22274107900471,37.23098306758025,37.23912640341012,37.247305612964965,37.25553863310951,37.26381649541115,37.27213023144017,37.280452935899504,37.28878460879085,37.297098344818636,37.30534033339535,37.313609227265474,37.32200367917817,37.3304698785425,37.33890917261172,37.347285687661454,37.355671171141424,37.3640297493274,37.37255872771188,37.38106976923458,37.38952700016684,37.39795732580501,37.40636074614811,37.41489869296531,37.42348148193902,37.43202839718733,37.44056634400337,37.449149132978214,37.457731921951925,37.466233995042344,37.47494234205741,37.48356997318999,37.49221554118441,37.50087007761083,37.509488740310616,37.51813430830619,37.52679781316364,37.53550616017921,37.54416069660631,37.55282420146377,37.561496674753954,37.570160179611435,37.578850589764,37.58757687364214,37.596258315363905,37.60498459924207,37.61362119880542,37.62236541954666,37.63113654558365,37.63989870318795,37.64866982922444,37.657423018397225,37.66621208129731,37.674947333607044,37.68371845964331,37.69248061724759,37.70127864857915,37.71004080618354,37.718829869082874,37.72763686884479,37.73650664762864,37.745358489548245,37.7541654893106,37.76301733123135,37.77186917315098,37.78067617291413,37.78953698326522,37.79838882518532,37.807249635536444,37.81611044588874,37.824944350945344,37.83378722443384,37.84270184537418,37.851625434747156,37.86050418196138,37.869391897607485,37.87828858168503,37.88719423419497,37.896090918272265,37.90499657078143,37.91390222329023,37.9228168442317,37.931740433603636,37.9406460861128,37.94957864391618,37.95848429642611,37.967389948934944,37.97632250673867,37.985237127679,37.99416968548351,38.00309327485654,38.01200789579685,38.020922516737635,38.02983713767795,38.03876072705099,38.04770225328594,38.05663481108972,38.06555840046158,38.07449992669765
37.68000000000025,38.18463446376058,38.67360040562725,39.1728319308035,39.67206345598107,40.164811454856576,40.662422098458734,41.16705656221924,41.66196573652841,42.168761375723726,42.6701540763337,43.17857059710335,43.68320506086369,44.1883798184828,44.690853106809534,45.20251139073047,45.713089086933685,46.22204590156317,46.72992212847421,47.24212070625265,47.74999693316466,48.26759844952705,48.779797027305555,49.29469707437581,49.80851653372954,50.322876286941444,50.83453457086224,51.35483755651689,51.87243907288153,52.3889600015272,52.907642105606605,53.42794509126202,53.94176455061551,54.464228711703896,54.98291081578305,55.50429438915455,56.02783913795954,56.54868241747331,57.06682422769427,57.58820780106818,58.11067196215641,58.6320555355279,59.152898815041645,59.67536297612978,60.19890772493494,60.723533061456685,61.250319573412334,61.7744046160757,62.301191128031974,62.82527617069547,63.35044180107863,63.87830890075104,64.40455511884824,64.92918045537083,65.45650726118468,65.98383406699871,66.50791910966203,67.03524591547608,67.56257272128994,68.08773835167086,68.61398456976801,69.13915020015111,69.66377553667299,70.19380381177908,70.72383208688565,71.25223948041648,71.78334834323918,72.31121544291247,72.83800195486822,73.36965111154944,73.90130026823135,74.42916736790373,74.95757476143716,75.48814333040163,76.0170910177909,76.54657899903908,77.0782281557204,77.60825643082632,78.14152646908273,78.67479650733928,79.2059053701627,79.73917540841913,80.27190515281724,80.80301401564247,81.33628405389895,81.87009438601393,82.40390471812935,82.93825534410271,83.47260597007592,84.00263424518448,84.53482369572433,85.06485197083092,85.59650112751211,86.13193234120232,86.66574267331951,87.20063359315141,87.73444392526629,88.19230832856204,88.26465627436382,88.32374384998417,88.37769399981948,88.42767581585308,88.47541722044667,88.52035938322175,88.56151948898784,88.59997812546186,88.63807347661029,88.6728385603418,88.70553097290605,88.73714279775346,88.76713374102562,88.79730169283056,88.82647756118504,88.85619372339796,88.88456378509488,88.91148997374931,88.93841616240374,88.96471355293339,88.99001886001255,89.01478387323331
87.67200000000076,87.79565119409095,87.91900407408265,88.04847239310917,88.17659829868732,88.30591746066125,88.43359589509046,88.56187095771998,88.68865444985195,88.81991265347041,88.95236411348571,89.08317484595798,89.21458220662655,89.34524378204645,89.47575620041742,89.609550073881,89.69955337758488,89.72176526624727,89.74036863505128,89.75658549106232,89.76924320907965,89.78298865817483,89.79609384734084,89.80633292110168,89.81582620961466,89.82511182828499,89.83526600792302,89.8436509341622,89.8505557901732,89.85698104357212,89.86289456289548,89.867881008458,89.87230295728574,89.87738004710471,89.88179624579864,89.88591413039347,89.89047948613701,89.89346837726212,89.89728794775779,89.90164563365859,89.90481006316293,89.90812364971681,89.91078209527936,89.9136218293549,89.91637091917394,89.92009984541312,89.9222523070339,89.92338705063736,89.92496926538954,89.92765409228173,89.92992357948862,89.93293885194338,89.93580496734856,89.9375363391503,89.93915068536589,89.9418355122581,89.94297025586157,89.94490929750594,89.94658215651461,89.94831352831632,89.94909144502758,89.95013554437456,89.95201607322583,89.95344913092845,89.9549728328875,89.9558677751849,89.95715167583795,89.95858473354055,89.95947967583795,89.96046526239184,89.96234579124315,89.96318222074747,89.96446612140052,89.96560086500398,89.96688476565697,89.96852549320224,89.96939405416997,89.97008132662472,89.9711254259717,89.9720203682691,89.97330426892213,89.9739330285838,89.9752754420299,89.9762610285838,89.97685765678209,89.97769408628642,89.97799240038556,89.97829071448469,89.97912714398902,89.9801127305429,89.98056020169159,89.98145514398902,89.98214241644378,89.98273904464205,89.98366611840285,89.98411358955154,89.98471021774982,89.985248333155,89.98569580430372,89.98569580430372,89.98584496135328,89.98659074660111,89.98712886200632,89.98736866331235,89.98781613446106,89.98781613446106,89.98826360560977,89.98871107675846,89.98895087806451,89.98933983642016,89.9894889934697,89.98978730756886,89.99038393576713,89.99068224986627,89.99068224986627,89.99098056396541,89.99127887806453,89.9915186793706,89.99166783642015,89.99196615051927
64.6319999999992,64.63903164823066,64.6447205696634,64.65007969854902,64.65534460099268,64.66059772513118,64.66609819367991,64.67164577544973,64.67747603654523,64.68322384950395,64.68884210110505,64.69449568762198,64.69979592498156,64.70552018132986,64.7113622207307,64.71703936385805,64.72249271918574,64.72812274909204,64.7340001234086,64.7397243797569,64.74526018322136,64.75087843482262,64.75642601659221,64.76215027294049,64.76786275098358,64.77362234224759,64.77953505147987,64.78529464274392,64.79127802180764,64.79744985375524,64.8035392375661,64.80919282408298,64.81504664178907,64.82108891237893,64.82736674907382,64.83327945830605,64.83938062042223,64.84550533914891,64.85166539279118,64.85757810202344,64.86369104244497,64.86972153472966,64.87596403650873,64.88205342031966,64.888307700404,64.89449131065695,64.90065136429925,64.90715298879368,64.91345438209902,64.91983822354102,64.92604539040437,64.93239389693062,64.93875418176219,64.94505557506747,64.95142763820427,64.95768191828851,64.96390086345707,64.97007269540472,64.97623274904716,64.98262836879435,64.98885909226816,64.99524293371012,65.00153254871023,65.00777505048927,65.0147242505829,65.02090786083575,65.02755082499306,65.03368732202487,65.04020072482453,65.04672590592945,65.05340420500247,65.06010606068611,65.06643101060179,65.07315642289575,65.07971693891648,65.0857238745906,65.0922843906112,65.09883312832663,65.10537008773672,65.11175392917876,65.11830266689408,65.12498096596724,65.13218928877626,65.13923271531176,65.1466766042257,65.15379070059275,65.16138770747474,65.16859603028372,65.17591035783992,65.18358981285868,65.19106903668829,65.19828913780253,65.2056388002745,65.21311802410416,65.22046768657611,65.2279469104057,65.23536724270909,65.24283468823354,65.25058481308366,65.25789914063981,65.26546081260626,65.27298714965686,65.28048993009696,65.28836961630486,65.29613151946033,65.30358718667955,65.31138442475074,65.31937011570587,65.32755603785013,65.33543572405812,65.34257337703565,65.350087935781,65.35784983893647,65.36567063361817,65.37333831033176,65.38144178433934,65.38930969224202,65.39718937844987,65.40509262126821,65.41307831222339
64.9440000000014,64.944257646918,64.94457690505342,64.9448981999236,64.94522611418189,64.9455423172163,64.94587328657546,64.94620374675114,64.94653522529487,64.94688961710162,64.94724349972414,64.94760603846849,64.94796399456098,64.94832398738762,64.94868754449912,64.94907503324134,64.9494604852499,64.94984135460533,64.95022782498027,64.95060614841688,64.95098447185372,64.95138570855474,64.95178134423541,64.95218716358828,64.95258330845212,64.95298454515316,64.95338883695557,64.95380178487918,64.95421778790472,64.95462971746198,64.95504368375342,64.95545917759519,64.95587059796803,64.9563028948705,64.95672551728362,64.95714813969623,64.95756567027267,64.95798880186982,64.95842008040464,64.9588600150607,64.95930504155314,64.95974344865915,64.96017829147937,64.9606172077682,64.9610622342606,64.9615143893247,64.96196603520474,64.96241717190063,64.96286423512758,64.96331588100803,64.9637670177044,64.96422120950207,64.96468202068704,64.96514079513831,64.96560720734358,64.96606496342667,64.96652424706075,64.96700237049001,64.96747845718428,64.96795658061261,64.96843724995912,64.968915882572,64.9693960427353,64.96988180391804,64.97036298244818,64.97084212424473,64.97132686706071,64.97181160987614,64.97229991697711,64.97278975162992,64.97327754954769,64.97376432909766,64.97425263619864,64.97474043411688,64.9752282320347,64.9757206126046,64.97621604827637,64.97670893803092,64.97720182778502,64.97769268080404,64.97818302463953,64.97867846031222,64.97917033169878,64.97966271226892,64.98015916630771,64.98065052851058,64.98114851010132,64.98164751005883,64.9821439640978,64.98264143650415,64.98313839972766,64.98363739968525,64.98413436290781,64.984634890416,64.9851343995577,64.98563441788252,64.98613443620687,64.98663496371505,64.98713345448945,64.98763449118154,64.98813603705679,64.9886380921159,64.98913912880847,64.98964271141871,64.99014527566125,64.99064580316944,64.99114683986201,64.99164736737049,64.99215044079664,64.99265300503932,64.9931540417319,64.99365813352584,64.99416069776835,64.99466529874553,64.99516888135621,64.99567348233374,64.99617706494352,64.99668166592068,64.99718524853145,64.99768781277446
