0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
14688790.360244647,11792282.488596052,14150739.07999019,14150739.177381106,14150739.27000889,14150739.366345279,14150739.462513633,14150739.554636514,16980887.587576613,16980887.70311224,16980887.815823574,16980887.937678754,16980888.058524087,16980888.17930287,20377065.962208517,20377066.104579013,20377066.245937314,20377066.392201908,20377066.538262956,20377066.68083411,24452480.181466896,24452480.346400227,24452480.51588638,24452480.68511108,24452480.851913866,24452481.01249991,29342977.42155405,29342977.616535675,29342977.830783296,29342978.04226886,29342978.24474327,29342978.461566444,35211574.393142216,35211574.63908712,35211574.88740131,35211575.12439485,35211575.35719442,35211575.599359974,42253891.0100184,42253891.299637966,42253891.594384946,42253891.89105721,42253892.18894434,42253892.474976026,50704671.31971909,50704671.68246622,50704672.0259711,50704672.379667014,50704672.7336966,50704673.08820244,60845608.126312755,60845608.55156863,60845608.98232533,60845609.40429682,60845609.8204645,60845610.23062599,73014732.79769962,73014733.29198419,73014733.8029556,73014734.29876347
14594451.02121828,11719918.57178226,14063902.383418273,14063902.4792196,14063902.574412579,14063902.673674943,14063902.771268057,14063902.866436377,16876683.55919634,16876683.68283134,16876683.80496049,16876683.925533112,16876684.046189815,16876684.16498649,20252021.141754985,20252021.28381856,20252021.426200114,20252021.565683104,20252021.71812262,20252021.866582587,24302426.411319625,24302426.582184505,24302426.762252647,24302426.930335216,24302427.105197173,24302427.285180144,29162912.95308211,29162913.176913325,29162913.399492763,29162913.61286024,29162913.82325344,29162914.029808544,34995497.096399374,34995497.349411644,34995497.60796288,34995497.8686737,34995498.12378977,34995498.38378472,41994598.36576125,41994598.67077102,41994598.97292243,41994599.27468049,41994599.57239725,41994599.88674355,50393520.19529287,50393520.560606204,50393520.916289374,50393521.2863158,50393521.65073413,50393522.008639805,60472226.83490845,60472227.24948321,60472227.70505828,60472228.14999441,60472228.58922403,60472229.02435507,72566675.35314405,72566675.85832724,72566676.36194877,72566676.86994287
14697698.831656,11804931.479462244,14165917.87296579,14165917.969625598,14165918.061015429,14165918.156033337,14165918.252380582,14165918.35281418,16999102.136553783,16999102.251675233,16999102.369596425,16999102.485214427,16999102.60076973,16999102.719867464,20398923.398967497,20398923.539474208,20398923.68267192,20398923.825316668,20398923.960111696,20398924.09706912,24478709.087865096,24478709.26107427,24478709.427248392,24478709.596779358,24478709.769445885,24478709.945529357,29374452.144109722,29374452.351053026,29374452.555110328,29374452.757397052,29374452.9543118,29374453.164132845,35249344.055667646,35249344.29664725,35249344.54536441,35249344.78391664,35249345.03067519,35249345.27722518,42299214.6389825,42299214.93208259,42299215.22928022,42299215.524257824,42299215.81602914,42299216.10142415,50759059.66077345,50759060.00552191,50759060.366299085,50759060.71382447,50759061.054551855,50759061.40759077,60910874.11191824,60910874.5245308,60910874.95770476,60910875.372834645,60910875.76957754,60910876.173609965,73093051.9179314,73093052.40631188,73093052.91473371,73093053.426567
24631156.42678308,37390938.98930407,44869126.29792196,44869125.80379054,44869125.31327872,44869124.822207846,44869124.31754279,44869123.82311078,53842947.97846,53842947.362374246,53842946.746321596,53842946.123972334,53842945.50390796,53842944.87731127,64611533.09705328,64611532.35108439,64611531.59974424,64611530.853239894,64611530.105912045,64611529.34606553,77533834.31661774,77533833.41686042,77533832.50712956,77533831.59530449,77533830.70199913,77533829.79305243,93040594.66122231,93040593.57783802,93040592.49885185,93040591.3904543,93040590.29545495,93040589.2211659,111648705.75497852,111648704.44705327,111648703.1269198,111648701.81336004,111648700.511647,111648699.21482326,133978437.50003833,133978435.93137717,133978434.37470855,133978432.81587526,133978431.24345139,133978429.68696858,160774113.76822945,160774111.89632,160774110.0470062,160774108.19390777,160774106.31538653,160774104.46765423,192928923.1171807,192928920.88320163,192928918.62187684,192928916.42065266,192928914.2003523,192928911.9835819,231514691.68299922,231514688.99461034,231514686.3676812,231514683.7403162
14716518.744377723,11820268.943196744,14184322.81684686,14184322.909261465,14184323.002246413,14184323.100820025,14184323.195028888,14184323.292007446,17021188.06797171,17021188.186626717,17021188.30613473,17021188.425651018,17021188.54100777,17021188.656805843,20425426.532084335,20425426.670422588,20425426.8096051,20425426.941121828,20425427.07676716,20425427.223537706,24510512.841762293,24510513.016165715,24510513.185832497,24510513.350022964,24510513.512253303,24510513.681773525,29412616.628558766,29412616.82449751,29412617.024673536,29412617.222711023,29412617.42076853,29412617.627325237,35295141.39424759,35295141.635336734,35295141.87045259,35295142.12421811,35295142.36370656,35295142.6144407,42354171.42703233,42354171.71146613,42354172.0034646,42354172.30413395,42354172.59531295,42354172.88556038,50825007.81804035,50825008.1776602,50825008.52307292,50825008.874107115,50825009.23050843,50825009.57311196,60990011.912408695,60990012.32259137,60990012.732420996,60990013.15721715,60990013.5673286,60990013.99209916,73188017.28456634,73188017.77902924,73188018.28302246,73188018.77180377
14812514.117070718,11900901.91750337,14281082.38727575,14281082.475523511,14281082.566962177,14281082.654576313,14281082.749162173,14281082.837807193,17137299.508992013,17137299.62158655,17137299.733996052,17137299.845726542,17137299.95799098,17137300.069333233,20564760.22053836,20564760.356281355,20564760.500493556,20564760.639294777,20564760.773654692,20564760.913698744,24677713.26864136,24677713.433432158,24677713.60017945,24677713.771201544,24677713.937153395,24677714.104104318,29613257.1070617,29613257.3048581,29613257.505066063,29613257.695840467,29613257.894813336,29613258.082921375,35535909.93575751,35535910.182114154,35535910.41123677,35535910.64965252,35535910.883651875,35535911.12024734,42643093.632634975,42643093.915236466,42643094.191378556,42643094.4742302,42643094.766686276,42643095.04043898,51171714.38772715,51171714.730316885,51171715.06613426,51171715.39631458,51171715.736266434,51171716.05437505,61406059.6793886,61406060.086003184,61406060.4871503,61406060.89565419,61406061.289327286,61406061.69649943,73687274.51843907,73687275.01931861,73687275.49421765,73687275.99179982
14754772.201728892,11849821.975607185,14219786.46135302,14219786.558681417,14219786.653272752,14219786.743970891,14219786.840050962,14219786.93615899,17063744.434883464,17063744.548285525,17063744.664751653,17063744.78382034,17063744.900425874,17063745.009454906,20476494.152464513,20476494.287818585,20476494.42150262,20476494.563414086,20476494.7035044,20476494.83152841,24571793.96218656,24571794.13173717,24571794.30161173,24571794.468840044,24571794.644939363,24571794.808350682,29486153.971477125,29486154.16948128,29486154.364195857,29486154.561329354,29486154.767215632,29486154.96550678,35383386.20505236,35383386.44856099,35383386.69154029,35383386.93353768,35383387.18382174,35383387.43841818,42460065.22858723,42460065.52734398,42460065.82969175,42460066.11352644,42460066.400260404,42460066.699356526,50952080.39777846,50952080.748564996,50952081.110478915,50952081.45687897,50952081.814511135,50952082.16037577,61142499.01152264,61142499.451232225,61142499.873612694,61142500.29093065,61142500.721843906,61142501.153199695,73371001.89156042,73371002.39793803,73371002.90719244,73371003.39005147
22674982.1906937,27372577.751315556,32847093.145006135,32847092.982134078,32847092.822127093,32847092.655032855,32847092.49342586,32847092.3276876,39416510.60367328,39416510.41198788,39416510.21642406,39416510.013727754,39416509.82047875,39416509.62369988,47299811.31824119,47299811.081363775,47299810.835142374,47299810.59338248,47299810.36338581,47299810.12292779,56759771.852719165,56759771.56651035,56759771.27374564,56759770.98133551,56759770.683358654,56759770.39354647,68111724.11852582,68111723.7637917,68111723.41770738,68111723.06355073,68111722.71763492,68111722.37892723,81734066.43718183,81734066.01168321,81734065.59051847,81734065.17352112,81734064.75035034,81734064.31870459,98080876.6539228,98080876.14735281,98080875.62847142,98080875.10669722,98080874.59239821,98080874.08681834,117697048.29381035,117697047.67762947,117697047.05730227,117697046.4669898,117697045.85158312,117697045.21842444,141236453.52890056,141236452.78067017,141236452.03089055,141236451.30359992,141236450.57213885,141236449.83269042,169483738.93405363,169483738.04827726,169483737.1643796,169483736.25487036
22527935.968961947,27171143.294183545,32605371.809451044,32605371.661538444,32605371.51257887,32605371.365045477,32605371.213829253,32605371.0671555,39126445.08808316,39126444.90358282,39126444.710830264,39126444.520001166,39126444.33022309,39126444.14544203,46951732.7451305,46951732.51038237,46951732.28772376,46951732.06270296,46951731.83131878,46951731.601399675,56342077.64890681,56342077.374962576,56342077.0923672,56342076.81484198,56342076.535307996,56342076.24998312,67610491.16252719,67610490.82351576,67610490.48375617,67610490.15839468,67610489.82238032,67610489.48544943,81132586.98175794,81132586.56605396,81132586.15390092,81132585.74347588,81132585.33125103,81132584.92398289,97359101.40884373,97359100.91714716,97359100.41874874,97359099.92861623,97359099.42884637,97359098.92940664,116830918.13171118,116830917.55278318,116830916.9581054,116830916.37557158,116830915.79948501,116830915.21815747,140197097.56773934,140197096.85652104,140197096.1573608,140197095.45504498,140197094.73613226,140197094.0279875,168236511.96812537,168236511.12191212,168236510.24894756,168236509.4066788
22429718.675325964,27063338.207688216,32476005.700982343,32476005.553591613,32476005.4096969,32476005.256509576,32476005.10597358,32476004.949898906,38971205.764070004,38971205.57448061,38971205.38724019,38971205.198532835,38971205.015201926,38971204.8301833,46765445.573962696,46765445.35054897,46765445.122968815,46765444.88865282,46765444.655379795,46765444.43519463,56118533.05609335,56118532.77925626,56118532.5129301,56118532.23872367,56118531.977284655,56118531.71098167,67342237.72638422,67342237.39891988,67342237.0692033,67342236.75717583,67342236.43319017,67342236.09050937,80810682.90249859,80810682.50113349,80810682.11667216,80810681.72443296,80810681.32794689,80810680.9238679,96972816.6223378,96972816.15073922,96972815.68089235,96972815.2141179,96972814.7320368,96972814.25463086,116367376.56102605,116367375.99930935,116367375.44571897,116367374.879298,116367374.29866135,116367373.70703709,139640847.73622003,139640847.0225445,139640846.31262842,139640845.62180153,139640844.9331478,139640844.23989025,167569012.25773457,167569011.42114824,167569010.59255058,167569009.75554022
