0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
23610082.560708918,21561470.60589386,23609810.362156376,23609810.40827195,23609810.45681483,23609810.501894914,23609810.54965999,23609810.59271492,25852742.65217543,25852742.705974285,25852742.7600642,25852742.81863684,25852742.864621576,25852742.918829348,28308753.554025184,28308753.614615474,28308753.68009708,28308753.742284194,28308753.805143323,28308753.87010478,30998085.54772929,30998085.61756899,30998085.685205847,30998085.749168146,30998085.81899208,30998085.879546467,33942904.11247285,33942904.18684298,33942904.25635444,33942904.325084195,33942904.40126531,33942904.464859106,37167480.46387254,37167480.53855868,37167480.618400864,37167480.69194667,37167480.77188177,37167480.847326815,40698391.615482196,40698391.696140476,40698391.77662289,40698391.85436268,40698391.939214915,40698392.02267765,44564739.358428225,44564739.45188037,44564739.55027616,44564739.6447308,44564739.73904185,44564739.83415241,48798390.22404799,48798390.32732724,48798390.43123814,48798390.5303572,48798390.62901146,48798390.72682542,53434237.95112278,53434238.04898705,53434238.14761285,53434238.25074871
23621965.99815983,21574739.459539797,23624339.756188095,23624339.806164607,23624339.850711346,23624339.895801254,23624339.944654148,23624339.990539614,25868652.342647213,25868652.3936159,25868652.445759017,25868652.499848526,25868652.554797545,25868652.60709723,28326174.662366707,28326174.718987737,28326174.782519557,28326174.838887934,28326174.897590254,28326174.958011683,31017161.646859363,31017161.71239636,31017161.775397994,31017161.840813775,31017161.90164869,31017161.970920973,33963792.4266858,33963792.49772547,33963792.565736786,33963792.63305844,33963792.703105144,33963792.77686481,37190353.176116884,37190353.247919545,37190353.32202323,37190353.39338086,37190353.46988013,37190353.5447049,40723437.21318964,40723437.30171112,40723437.39038673,40723437.47510207,40723437.55125544,40723437.63536983,44592164.30513952,44592164.403834134,44592164.50184144,44592164.5924207,44592164.67881796,44592164.76840707,48828420.52223064,48828420.616842866,48828420.70721856,48828420.8109722,48828420.91338355,48828421.01939568,53467121.12069152,53467121.230552115,53467121.34173089,53467121.455563724
23721584.704016786,21665343.4483022,23723551.120581206,23723551.162613165,23723551.204485964,23723551.24581802,23723551.287573237,23723551.33065792,25977288.75178576,25977288.802529164,25977288.851029783,25977288.89611245,25977288.9431731,25977288.99379177,28445131.502924364,28445131.556996632,28445131.611143768,28445131.66500104,28445131.726411376,28445131.77951435,31147419.3605451,31147419.4226864,31147419.481171764,31147419.54409485,31147419.599723883,31147419.653586607,34106424.58608028,34106424.655029446,34106424.72109295,34106424.7879868,34106424.8542171,34106424.92885379,37346535.36937784,37346535.44949392,37346535.51861262,37346535.59071276,37346535.66011178,37346535.73016818,40894456.70898993,40894456.79047111,40894456.86358374,40894456.946222134,40894457.03122211,40894457.11776008,44779430.63370684,44779430.72071951,44779430.80022232,44779430.889957994,44779430.98180062,44779431.079237655,49033477.13352772,49033477.2395139,49033477.34688795,49033477.45285648,49033477.54806564,49033477.642336234,53691658.13597592,53691658.25044589,53691658.36127584,53691658.468006924
37693270.31115927,60390692.277414024,66127807.50129717,66127806.95948817,66127806.42285957,66127805.877890065,66127805.32496421,66127804.77271151,72409945.61599287,72409945.0037544,72409944.39954092,72409943.77666773,72409943.16427813,72409942.55341406,79288886.41965751,79288885.7443432,79288885.06986469,79288884.38916026,79288883.7115512,79288883.03195077,86821326.17735526,86821325.42796427,86821324.67748858,86821323.92801948,86821323.1813657,86821322.43185261,95069347.2407427,95069346.41942647,95069345.60501568,95069344.77311447,95069343.95534836,95069343.14354615,104100929.84400377,104100928.94426616,104100928.03169182,104100927.12885423,104100926.2375002,104100925.34463884,113990512.27552624,113990511.29303291,113990510.3153657,113990509.33725737,113990508.35636023,113990507.37609912,124819604.51044224,124819603.43812898,124819602.36873545,124819601.2886341,124819600.22168964,124819599.15955698,136677459.90022326,136677458.7341275,136677457.56305847,136677456.39322168,136677455.23109758,136677454.0727156,149661810.92925978,149661809.66429648,149661808.39790875,149661807.12678722
23763542.045869786,21707072.376926277,23769244.29253138,23769244.332640935,23769244.37355515,23769244.41440041,23769244.456979826,23769244.501969032,26027322.770638987,26027322.819264334,26027322.86291128,26027322.91134154,26027322.955415547,26027323.00259097,28499918.744988605,28499918.79871769,28499918.84877259,28499918.90571559,28499918.963158187,28499919.019418556,31207411.38242957,31207411.4393099,31207411.49133272,31207411.55481206,31207411.617354717,31207411.68038235,34172115.85856748,34172115.925665036,34172115.99211624,34172116.047271274,34172116.1096014,34172116.17213272,37418467.28038649,37418467.35003458,37418467.42635966,37418467.49830433,37418467.567431875,37418467.63844626,40973222.14457521,40973222.22174132,40973222.31211011,40973222.395723745,40973222.478244,40973222.55922209,44865678.787445016,44865678.87111281,44865678.95585003,44865679.03699316,44865679.12347351,44865679.20018761,49127918.822738454,49127918.91963717,49127919.01608773,49127919.10116082,49127919.19511911,49127919.29574566,53795071.74141493,53795071.85490273,53795071.96181295,53795072.06755358
23540827.11528582,21505468.8859723,23548488.475530226,23548488.51860016,23548488.569381732,23548488.614183165,23548488.659755554,23548488.713615622,25785595.193377286,25785595.243232783,25785595.296841584,25785595.35710256,25785595.412279274,25785595.46606048,28235227.093037292,28235227.15343784,28235227.214335717,28235227.275666878,28235227.330975313,28235227.389523,30917574.06191661,30917574.134758104,30917574.20381452,30917574.26421695,30917574.329745058,30917574.397586267,33854744.04026521,33854744.11005179,33854744.18617865,33854744.267012246,33854744.33557197,33854744.40602254,37070945.20410256,37070945.28142116,37070945.363271505,37070945.44609713,37070945.52824712,37070945.61406142,40592685.529237635,40592685.619067386,40592685.7108514,40592685.80230362,40592685.898824975,40592685.98389172,44448991.24863076,44448991.347049266,44448991.43700173,44448991.529807344,44448991.61748394,44448991.714392915,48671646.03436862,48671646.137506075,48671646.24277382,48671646.34789389,48671646.45718176,48671646.55310468,53295453.08640464,53295453.199939944,53295453.317305736,53295453.43045191
23750177.43558374,21691146.73844274,23751805.720700927,23751805.760807034,23751805.80393179,23751805.844783023,23751805.88786612,23751805.931649935,26008227.543494627,26008227.594251607,26008227.643073708,26008227.690632526,26008227.74539708,26008227.79081706,28479009.481168535,28479009.52944585,28479009.580087703,28479009.63414303,28479009.690699507,28479009.74495821,31184515.733320955,31184515.79306366,31184515.853732012,31184515.917998377,31184515.97727544,31184516.037108336,34147045.12916705,34147045.18710915,34147045.257280186,34147045.32115411,34147045.39125947,34147045.454858445,37391014.84368101,37391014.91585075,37391014.99521537,37391015.07890144,37391015.15096514,37391015.22507452,40943161.75387857,40943161.83106392,40943161.90504636,40943161.980213724,40943162.059874326,40943162.13955455,44832762.625003494,44832762.715866126,44832762.80799899,44832762.89649826,44832762.99270841,44832763.08821118,49091875.68328312,49091875.781846635,49091875.87791513,49091875.97511654,49091876.067585714,49091876.17333265,53755604.52322828,53755604.6322482,53755604.73002623,53755604.83907434
26902302.468825098,30523391.909117937,33423114.01235127,33423113.887455128,33423113.76246725,33423113.642163366,33423113.51838192,33423113.390931416,36598309.03302281,36598308.9030864,36598308.770872876,36598308.63390792,36598308.49791919,36598308.370833576,40075147.52572305,40075147.37393012,40075147.21652551,40075147.06994313,40075146.916273825,40075146.76869125,43882285.54061484,43882285.372653335,43882285.20959789,43882285.047326505,43882284.887182154,43882284.72588125,48051101.59572871,48051101.426613376,48051101.25199919,48051101.06689852,48051100.882624574,48051100.700064614,52615955.063062556,52615954.87324721,52615954.674933486,52615954.47330562,52615954.27761053,52615954.07760927,57614469.4987042,57614469.28429824,57614469.07066743,57614468.85592097,57614468.64092417,57614468.42378501,63087842.68938307,63087842.45012785,63087842.20804381,63087841.966892004,63087841.73047858,63087841.48850436,69081186.17683686,69081185.9191848,69081185.6545313,69081185.3970308,69081185.14122385,69081184.89164072,75643897.17148833,75643896.88817507,75643896.60927072,75643896.32589664
27257303.701116905,30916880.392159034,33853983.89745075,33853983.77320641,33853983.63933364,33853983.51135831,33853983.38019116,33853983.24461053,37070111.5105123,37070111.370648816,37070111.22208499,37070111.078578256,37070110.93302888,37070110.78365744,40591771.138134934,40591770.9831134,40591770.82889796,40591770.67344583,40591770.508460715,40591770.339676805,44447988.34817817,44447988.16687869,44447987.99208563,44447987.81214434,44447987.63478393,44447987.45571077,48670546.0703351,48670545.87974048,48670545.69078403,48670545.49624076,48670545.305226475,48670545.11212245,53294246.68723274,53294246.47727451,53294246.26861129,53294246.06149459,53294245.85005537,53294245.63998643,58357198.74327803,58357198.50688103,58357198.27170929,58357198.038237795,58357197.80171875,58357197.577893846,63901131.09321842,63901130.84357651,63901130.5998017,63901130.3445308,63901130.09021466,63901129.835317835,69971736.89296058,69971736.60901657,69971736.32977429,69971736.04820755,69971735.76924601,69971735.49411248,76619050.0611012,76619049.74443401,76619049.44065364,76619049.12259412
27007229.094209943,30631112.227131207,33541067.773574904,33541067.648758315,33541067.522120588,33541067.402527496,33541067.281523176,33541067.158387657,36727468.404654734,36727468.2638572,36727468.11928493,36727467.97081879,36727467.83397564,36727467.687227115,40216576.97088739,40216576.81884758,40216576.663683884,40216576.50284401,40216576.34795952,40216576.19017739,44037150.76566863,44037150.59775342,44037150.43571431,44037150.268964075,44037150.095884725,44037149.92318835,48220678.97935967,48220678.79785917,48220678.60636595,48220678.42728044,48220678.24475346,48220678.061809056,52801642.27372756,52801642.07355491,52801641.86641122,52801641.65804594,52801641.45190863,52801641.242610544,57817796.94158121,57817796.715997525,57817796.49524939,57817796.26738275,57817796.028847925,57817795.80069767,63310486.15136619,63310485.89501249,63310485.64993142,63310485.399789244,63310485.15578392,63310484.89758226,69324980.69483954,69324980.4259088,69324980.15176581,69324979.88867928,69324979.6238677,69324979.3467019,75910852.07371636,75910851.75974385,75910851.47360176,75910851.17451741
