0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
87.83200000001878,87.83243175438355,87.83283953120689,87.83326593961851,87.83369303609881,87.834118650514,87.83454669974137,87.83497353159649,87.83540036341599,87.8358452445541,87.83629007279127,87.8367369123506,87.83718115832444,87.83762572189895,87.83807107941328,87.83852903439605,87.83899101211644,87.83945166655491,87.83991062721607,87.8403724990782,87.84083558832126,87.84130884022709,87.84177992200159,87.8422506332424,87.84272192671776,87.84319369658989,87.8436650959276,87.84414792825972,87.84463081354144,87.84511385759902,87.84559573717144,87.8460781990189,87.84656103135447,87.84705116809054,87.8475416753787,87.8480327119452,87.84852433073826,87.84901483802726,87.84950666855181,87.85000320988436,87.85050160379335,87.85099946842611,87.85149780939848,87.85199503883574,87.85249306226045,87.85299553181206,87.8534994304988,87.8540022176616,87.85450415791796,87.85500636282788,87.85550973222651,87.8560165950222,87.85652329902561,87.85703100872998,87.85753829497058,87.85804441673845,87.85855043266582,87.85906216507158,87.85957289179518,87.8600831421635
68.6959999999968,68.6963838442231,68.69675132382616,68.69712683217399,68.69750269152597,68.69787714692448,68.69825340113269,68.69863022566916,68.69900586565555,68.69939387778787,68.69978228479611,68.70016841039264,68.7005557644508,68.70094373270626,68.7013315254935,68.70172839995664,68.70212527443894,68.70252236826686,68.70291845303585,68.70331611721171,68.70371259683797,68.70411723680867,68.7045223594009,68.70492559542218,68.70533041090323,68.70573500700056,68.70613876953166,68.70654858650738,68.70695756991583,68.70736826435008,68.70777746712402,68.70818855641457,68.70859784693448,68.70901174409234,68.70942774716598,68.70984296051128,68.71025900746127,68.71067268525432,68.71108724052539,68.71150491075373,68.71192420430047,68.71234389268399,68.7127631423579,68.71318081258721,68.71359993062217,68.7140231727321,68.71444430892164,68.71486623484408,68.71528908207817,68.71571083250782,68.71613262679185,68.71655705347052,68.71698262082623,68.7174077494718,68.71783191288998,68.71825739251882,68.71868243339921,68.71910984343702,68.71953729732824,68.71996571644243
82.73600000000542,82.75440292509018,82.77242824467982,82.79119927579337,82.80997505665259,82.82881258429799,82.84761923857069,82.86645676623878,82.88525867073317,82.90488940745927,82.92448927078004,82.94464960515623,82.96487406123371,82.98502489612507,83.00521372902067,83.02606752761474,83.04684533014441,83.06768487947488,83.08857192634085,83.10937822738835,83.13011090723623,83.15144680593106,83.17279932878415,83.19409247971292,83.21541412913591,83.23673340370418,83.25800993048843,83.27975668299376,83.30147968671082,83.32318131654432,83.3449494429459,83.3665940757051,83.38824108335699,83.41024669750897,83.43227131064889,83.4542935489326,83.47628728869701,83.49820265749912,83.52018214796612,83.54245612326659,83.56473247343582,83.58704682162677,83.60934929544541,83.63163039536931,83.65390199576827,83.67643245781979,83.69899141840911,83.72146488340391,83.74399772030938,83.76654243163478,83.78905389466611,83.81179334591697,83.83454942132244,83.85726037405857,83.8799499528828,83.90269890365398,83.92537898299358,83.94822530374346,83.97112387177081,83.99398206691536
36.15999999999516,36.16019573253941,36.160467209402405,36.160758359071295,36.16105018574009,36.16134165400304,36.16163224614222,36.161925904693476,36.16222107654208,36.162536160138856,36.162851880913735,36.163167522045946,36.16348332246549,36.163798565358235,36.164113131255675,36.1644423920266,36.16477380326094,36.16510234720848,36.16543140886134,36.16576134662568,36.1660912843959,36.166434124982665,36.166775770858614,36.16711737691669,36.167459819268196,36.16780174390855,36.16814414643778,36.168496544666,36.16884866412433,36.169202655294335,36.169555172993455,36.16990892521536,36.170262358856235,36.17062367755057,36.17098340330252,36.17134436358436,36.171705363689625,36.1720664036171,36.17242720460471,36.17279461629487,36.17316143063104,36.173528324615646,36.17389541771757,36.17426259046538,36.17463099774325,36.175003666137194,36.175376453999114,36.175750117979845,36.17612278637368,36.17649517600077,36.17686800368773,36.17724557037293,36.17762301758558,36.17799966832929,36.17837671730893,36.17875285034577,36.17913029755966,36.17951128906667,36.17989124516031,36.180272475607474
42.61599999999445,42.66352749676196,42.706897356582814,42.753704739753644,42.80054609055298,42.84759804060342,42.894167650420144,42.940954653023354,42.98801339659875,43.03873384982927,43.0886322866112,43.13882963846335,43.18913568670121,43.23951646371917,43.28993120835259,43.34288673110989,43.39634497468482,43.44947033555634,43.50268401224179,43.555897688938344,43.60894832104137,43.66450576364759,43.72014472854887,43.775899183374094,43.83164684466321,43.88758472463948,43.94297232914684,44.00065614489249,44.05803425204325,44.115752035419185,44.1737211791932,44.23162238772363,44.28952359625872,44.349028076548954,44.40856652446123,44.468023450086385,44.52731053759576,44.58641419994595,44.64587791909577,44.70659844025533,44.76735972256066,44.82793757971381,44.88875321021522,44.949629982435525,45.010724147442836,45.072823754057914,45.134699174366496,45.19680557451066,45.258810071784005,45.320828156101555,45.382751131089826,45.44567954768222,45.508696280088714,45.57153638087191,45.63451235213515,45.69744756224864,45.760518642852404,45.82426907590653,45.88807385714446,45.95185825781131
37.05599999999806,37.06373527220126,37.07144902014668,37.07933585884138,37.08719130801278,37.0950315108637,37.10288875372016,37.11072447235535,37.11859696154725,37.12664881938182,37.13468004981197,37.14269872443754,37.150723676977805,37.158737867387565,37.166769097830006,37.17494920422179,37.18307819056782,37.19123139166637,37.199390870679686,37.20758532655605,37.21571969396081,37.22399576257113,37.232284386998394,37.240546106116966,37.24879078522981,37.25707223489909,37.265335747718225,37.273728405939046,37.282103127296295,37.290485023411044,37.29885346686661,37.30723625982317,37.31561008433769,37.3240996016314,37.33257207889239,37.34104096879349,37.34950627130197,37.35797516120292,37.36642073316912,37.37497751369924,37.383527119469804,37.39207134419589,37.400616465752,37.40915799994868,37.41768608148547,37.42631371261181,37.43493596269163,37.44355283170055,37.452158041759105,37.460786569728995,37.46940433559318,37.478079499407016,37.48674659163749,37.495428033353086,37.50410499086529,37.512790019953655,37.521451731131,37.53015828445502,37.53888008412512,37.54758035954716
37.67999999999428,38.18490461069455,38.68127257841299,39.18325960227548,39.68459827349118,40.186747385511545,40.68797799795555,41.18964084550368,41.69038519347412,42.196964715134314,42.705219147736436,43.21617504965006,43.72480768796025,44.23176541532192,44.73920940713572,45.25324498404304,45.76582176751139,46.27996540319105,46.794973509021986,47.30771238066959,47.820343193523264,48.338322915597814,48.85641069642109,49.3748766829701,49.89426116905331,50.412024773584946,50.930058525022034,51.45117195147609,51.97293373053618,52.494479392077345,53.01721370008193,53.5394617436382,54.06030502314067,54.585038418445436,55.10977181374966,55.634289091492015,56.15940069249688,56.685214675493995,57.210434335269326,57.73738293537786,58.26406138857067,58.79138819437082,59.31936335282294,59.84571762968965,60.3729363767397,60.90231629920258,61.4316962216854,61.96123823231934,62.49061815480198,63.02021419480662,63.55002635237538,64.08129730335861,64.61256825434464,65.14427144039672,65.6759746264687,66.20800198885603,66.73776011704237,67.26903106800746,67.79965366636158,68.33076252919179
87.67200000001344,87.78964016501155,87.91074077353844,88.03630117786714,88.16229413764059,88.2877501320149,88.41354918762312,88.53930349612652,88.66511746744155,88.79457087074469,88.92429275675697,89.05355225591664,89.18267751371093,89.31205633850865,89.44100260787546,89.57366288776635,89.66653710648042,89.69510758441538,89.71725426241545,89.73610822199137,89.752477448198,89.76902393782436,89.78384582002104,89.79737910031203,89.80878619916636,89.81898810213181,89.82836172692569,89.83821529241098,89.84729530435824,89.8550606711497,89.86216010748427,89.86907182901301,89.87512601597362,89.88142676861243,89.88695075456673,89.89224251553443,89.89667650500024,89.90091016400888,89.90469956501519,89.90913883074678,89.91292559362019,89.91674046286329,89.9201835895093,89.92315468986251,89.92590848093408,89.92905271846752,89.9319667941339,89.93469924320794,89.93733049549347,89.93933998942349,89.94132492820943,89.94362218370671,89.9453909632377,89.94714631517007,89.94903005716768,89.95093456614958,89.95268142866968,89.95437447964923,89.95613098160834,89.95763861783571
64.63199999999223,64.6387148118236,64.64418465677784,64.64961209983156,64.65495238342692,64.6603562698711,64.66577664594352,64.67122411211867,64.67659501930977,64.6819023236529,64.68729796528515,64.6926676946465,64.69802564570234,64.70362740767673,64.70910078612367,64.71463305609718,64.72020183881689,64.72578593333343,64.73147838825801,64.73698710162064,64.7426453994598,64.74826129540047,64.75405033242775,64.75975809914824,64.76550002295426,64.7712313462858,64.7769980045329,64.78275052881342,64.78845122855095,64.79427560049359,64.80009290545314,64.80594672315911,64.81176285028775,64.81747768399187,64.82331972339232,64.82929956896405,64.83521345602695,64.84125572661651,64.84714723489945,64.85299987477512,64.85902330007637,64.86501727961429,64.87106426152653,64.87713833354063,64.88316058101188,64.88917576149986,64.89541119629553,64.90153238153039,64.90754520635741,64.9136322345077,64.91979582164132,64.92602536728474,64.93221722235106,64.93837256467101,64.94459504333183,64.9507527413132,64.95701879970298,64.96309404954742,64.96941075464942,64.97575808334527
64.94400000000871,64.94425000917002,64.94452929638817,64.94484524482685,64.94515467571641,64.94546639793145,64.94577990229467,64.9460926937991,64.94640604540363,64.9467538687438,64.94710189575594,64.94744839521537,64.9477979497806,64.9481414450577,64.94848590778344,64.94885730632173,64.94922783924733,64.94959837217363,64.94996946520065,64.9503420857837,64.9507144008545,64.95110962918677,64.95150332997204,64.95189723442904,64.95228971317015,64.95268163181332,64.9530774711675,64.95349189572399,64.95390474180947,64.95431595850714,64.95473017938873,64.95514221078486,64.95555398758607,64.95598236377357,64.95641048536802,64.9568406437013,64.95726978366501,64.95769698872974,64.95812358277789,64.95856550325202,64.95900844209088,64.95945041348,64.95989121374626,64.96033165758513,64.96077327254982,64.96122736251081,64.9616797721653,64.96213304743594,64.96258596627455,64.96303868143997,64.96349322966512,64.96395556840416,64.96441744887605,64.96487978761117,64.96534120981475,64.96580273385608,64.96627291401792,64.96675078285695,64.96723084118285,64.96771079767221
