0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
13005791.344773512,17045518.11411023,17045517.91275769,17045517.70660305,17045517.513487354,17045517.312462214,17045517.105900206,13402939.115120819,13402938.958524315,13402938.804502774,13402938.645938829,13402938.487307316,13402938.327323062,18750308.285495546,18750308.064989287,18750307.849695176,18750307.632501584,18750307.409987766,18750307.195103087,17157125.13033381,17157124.925143365,17157124.726199552,17157124.52898547,17157124.335324664,17157124.13571735,17657650.105975386,17657649.89324213,17657649.681588005,17657649.471967842,17657649.262685057,17657649.049776208,19302926.383520786,19302926.146398216,19302925.90853105,19302925.6757909,19302925.449086186,19302925.21735889,25347018.934219033,25347018.606729127,25347018.29316018,25347017.97419866,25347017.64829612,25347017.323532518,21903256.147784486,21903255.869071126,21903255.59448724,21903255.326098695,21903255.05231968,21903254.784800477,42605523.69972511,42605523.21574305,42605522.7226535,42605522.23821872,42605521.746936195
13138980.290490957,17233960.499797344,17233960.289381843,17233960.067710277,17233959.858211003,17233959.639847063,17233959.429732297,13550280.592872186,13550280.427779775,13550280.258725844,13550280.093896013,13550279.934997126,13550279.772570956,18955292.81542082,18955292.586263902,18955292.355438143,18955292.13280503,18955291.904392302,18955291.67929985,17345667.116545595,17345666.909358356,17345666.695097044,17345666.48475673,17345666.266959492,17345666.052354094,17853614.87067336,17853614.651063047,17853614.426412467,17853614.194028776,17853613.963764388,17853613.731723517,19516905.5332784,19516905.279409476,19516905.03270822,19516904.78282726,19516904.538539153,19516904.29171263,25631318.46162523,25631318.124993745,25631317.79044204,25631317.453874085,25631317.10855686,25631316.773789123,22146485.45708816,22146485.169838574,22146484.89133024,22146484.60580436,22146484.321442317,22146484.0368447,43069240.387032926,43069239.88935732,43069239.379648685,43069238.864540555,43069238.35640932
7995245.73972041,6362713.1560135605,6362713.233712444,6362713.313147755,6362713.392131985,6362713.473563559,6362713.555274515,5590042.037562162,5590042.111237161,5590042.183786283,5590042.251587757,5590042.323246482,5590042.396311123,8626563.540833293,8626563.653768165,8626563.770635229,8626563.882024415,8626563.993064934,8626564.10690588,7205264.337416104,7205264.438129786,7205264.537791389,7205264.634085801,7205264.733432289,7205264.831604726,6057822.576883226,6057822.658036357,6057822.737121427,6057822.821273845,6057822.903304922,6057822.980547742,6795150.633981468,6795150.728294293,6795150.819817946,6795150.912098784,6795151.002718551,6795151.093230329,6578471.276183294,6578471.367165889,6578471.456715918,6578471.544218759,6578471.6361462725,6578471.728250822,7410547.473093103,7410547.577985187,7410547.683080342,7410547.782285527,7410547.887174394,7410547.989759952,21056569.426830962,21056569.70694028,21056570.00417079,21056570.283730045,21056570.570168108
2532607.3158323737,1676675.8861260028,1676675.977530775,1676676.070319123,1676676.1616801575,1676676.2509132123,1676676.3433136253,7802808.089303382,7802808.513024079,7802808.948788725,7802809.35850495,7802809.775277142,7802810.206501753,8300615.500376778,8300615.9544800855,8300616.406385938,8300616.869126499,8300617.311162018,8300617.759315231,9131743.580846459,9131744.088402513,9131744.577839682,9131745.082784167,9131745.585213164,9131746.085324552,9349413.130516125,9349413.649955373,9349414.15593552,9349414.654618828,9349415.170750191,9349415.683368262,9229096.574409515,9229097.071844622,9229097.58476731,9229098.09336916,9229098.591079026,9229099.0928845,9542614.186064739,9542614.700993512,9542615.207053492,9542615.725732105,9542616.2463901,9542616.764692951,9822853.452891687,9822853.980007239,9822854.502673237,9822855.020235369,9822855.557222376,9822856.075909011,10600104.30803936,10600104.886377046,10600105.450425407,10600106.026301589,10600106.569709737
2537210.6995151727,1678265.2167418764,1678265.306991702,1678265.399716193,1678265.4891673531,1678265.5830452184,1678265.6772540975,7810204.40497418,7810204.839248794,7810205.255366147,7810205.692593483,7810206.116184483,7810206.540680362,8308483.720694644,8308484.193406356,8308484.651337392,8308485.107243118,8308485.572348659,8308486.036520447,9140399.705795992,9140400.20076099,9140400.716043923,9140401.211995227,9140401.713521857,9140402.205827655,9358275.59675399,9358276.097704412,9358276.603338365,9358277.1153894,9358277.615087261,9358278.128935827,9237844.954287946,9237845.456612356,9237845.958323365,9237846.466800703,9237846.971784325,9237847.48565178,9551659.761738595,9551660.275995182,9551660.794080738,9551661.29820827,9551661.831339287,9551662.36113006,9832164.710811367,9832165.23149937,9832165.764369499,9832166.30179075,9832166.837508464,9832167.37377314,10610152.369502638,10610152.926405108,10610153.485699622,10610154.047722833,10610154.610088877
2517324.7276448943,1665070.3493535602,1665070.4451809134,1665070.5362519654,1665070.6297099863,1665070.7243806005,1665070.818507257,7748799.036735971,7748799.462788173,7748799.924897471,7748800.36424781,7748800.812151237,7748801.256026802,8243160.901190211,8243161.355283553,8243161.822827188,8243162.294437378,8243162.77001109,8243163.234170342,9068536.250818362,9068536.750244379,9068537.26544748,9068537.774611806,9068538.279438617,9068538.787433306,9284699.206393229,9284699.734738817,9284700.250577737,9284700.772873275,9284701.28612146,9284701.797383742,9165215.506084265,9165216.013239164,9165216.522635961,9165216.998185804,9165217.516392883,9165218.024992632,9476563.078464504,9476563.603087565,9476564.121964056,9476564.658691283,9476565.159187082,9476565.689265678,9754862.694651768,9754863.219726095,9754863.751367316,9754864.273739085,9754864.811746497,9754865.331915634,10526733.699746475,10526734.263611164,10526734.83579139,10526735.405354207,10526735.992962657
2543878.2903427035,1684162.8753316577,1684162.9641849217,1684163.0531811223,1684163.1451589598,1684163.2331263514,1684163.3237534524,7837650.504118642,7837650.917650854,7837651.326329033,7837651.742997406,7837652.16256216,7837652.57878398,8337680.745940268,8337681.187714041,8337681.629688048,8337682.065608453,8337682.511137253,8337682.948897041,9172520.052534798,9172520.545163028,9172521.034285411,9172521.52666696,9172522.021197561,9172522.505735459,9391161.492099183,9391162.000020621,9391162.50613334,9391163.022962851,9391163.52861128,9391164.031494813,9270307.618604284,9270308.108361168,9270308.610040206,9270309.111578748,9270309.604073009,9270310.086995527,9585225.144093227,9585225.653908275,9585226.163898516,9585226.673664864,9585227.17579616,9585227.662414767,9866715.696450207,9866716.230321407,9866716.743485231,9866717.277508283,9866717.80079614,9866718.317406889,10647437.182975173,10647437.723037945,10647438.280900538,10647438.846993165,10647439.405779513
15367712.702507373,14846550.340855926,14846550.358429248,14846550.37887514,14846550.396023639,14846550.415890954,14846550.433549212,18058086.482345432,18058086.5019809,18058086.52700925,18058086.54820747,18058086.56693712,18058086.58749132,22513796.180273063,22513796.21354018,22513796.24460591,22513796.27484299,22513796.30737546,22513796.33615313,27577393.787938464,27577393.8213912,27577393.863781292,27577393.90067862,27577393.942154784,27577393.98247707,25040303.386166606,25040303.421648152,25040303.455403768,25040303.48659727,25040303.517338466,25040303.552153107,25438792.210538544,25438792.248287156,25438792.282520045,25438792.31704652,25438792.35222193,25438792.381309032,28074522.207326103,28074522.248951342,28074522.283895556,28074522.323700286,28074522.361611664,28074522.395541072,27307749.478018608,27307749.515142415,27307749.558534916,27307749.59568276,27307749.63163459,27307749.668128584,33312595.100765858,33312595.155412763,33312595.205835704,33312595.252049297,33312595.313358825
15436871.441375602,14910960.315016031,14910960.33151148,14910960.351274442,14910960.368793411,14910960.385017399,14910960.397071527,18136429.313854508,18136429.337617766,18136429.355501536,18136429.38310115,18136429.404777598,18136429.42938553,22611469.579470687,22611469.607188962,22611469.636448387,22611469.662501287,22611469.692364603,22611469.715701755,27697034.968721528,27697034.992666975,27697035.03371366,27697035.058985792,27697035.094798602,27697035.124961067,25148937.66424798,25148937.69140012,25148937.71657526,25148937.751681276,25148937.78782982,25148937.816852167,25549155.265925054,25549155.288839832,25549155.31220252,25549155.337638114,25549155.365233988,25549155.39400808,28196319.994694684,28196320.027226716,28196320.06016341,28196320.09015013,28196320.117734063,28196320.150625203,27426220.687345244,27426220.713834368,27426220.73835036,27426220.76198731,27426220.783613212,27426220.81779875,33457117.48860396,33457117.520488985,33457117.556974187,33457117.591424756,33457117.618606385
15453927.557162473,14928121.621627923,14928121.632839637,14928121.646660553,14928121.662344284,14928121.67675798,14928121.68950326,18157302.85608499,18157302.873184655,18157302.896458786,18157302.913587436,18157302.931987714,18157302.950470295,22637493.50357888,22637493.527890995,22637493.552983817,22637493.581163954,22637493.608190116,22637493.63241238,27728911.9497401,27728911.98216723,27728912.01689391,27728912.041580908,27728912.062100127,27728912.08919599,25177881.978332795,25177882.00085202,25177882.027732514,25177882.0505268,25177882.07803735,25177882.10417578,25578560.16658929,25578560.19634447,25578560.219399698,25578560.24736694,25578560.27313798,25578560.304152314,28228771.56559149,28228771.592717633,28228771.620977387,28228771.653834324,28228771.688022096,28228771.726333372,27457785.94088488,27457785.96292308,27457785.991065055,27457786.020678435,27457786.046844225,27457786.07140604,33495623.792516395,33495623.83110954,33495623.866073024,33495623.891822644,33495623.919118743
15413062.408728061,14888979.182699673,14888979.201411411,14888979.218222478,14888979.235249732,14888979.254975485,14888979.274043683,18109693.335212555,18109693.35445405,18109693.37455025,18109693.39926193,18109693.421944186,18109693.44185854,22578136.6764465,22578136.710897297,22578136.739687312,22578136.76417224,22578136.783329137,22578136.812579375,27656205.140613142,27656205.17211284,27656205.198335253,27656205.22880329,27656205.266362727,27656205.29802041,25111864.130351294,25111864.157933455,25111864.183799196,25111864.207048975,25111864.235443294,25111864.26837569,25511491.722798195,25511491.753580794,25511491.779377718,25511491.809231777,25511491.830643013,25511491.852355085,28154754.11083273,28154754.143641137,28154754.179663982,28154754.20937641,28154754.239306066,28154754.2696353,27385790.058679603,27385790.090835106,27385790.120882474,27385790.145994883,27385790.1739951,27385790.208374064,33407796.382074848,33407796.41761032,33407796.447494373,33407796.483693298,33407796.512149632
15387148.538256781,14862867.390181325,14862867.413228808,14862867.427595297,14862867.44731424,14862867.464599868,14862867.478932992,18077933.15470772,18077933.17472738,18077933.197394855,18077933.218508046,18077933.240487114,18077933.259586208,22538539.887200255,22538539.90644437,22538539.93843903,22538539.962328866,22538539.989208713,22538540.01270791,27607702.585902948,27607702.623113085,27607702.65893787,27607702.680383172,27607702.71175044,27607702.740957268,25067823.77471259,25067823.798339773,25067823.829737358,25067823.85481547,25067823.886490613,25067823.91638669,25466750.529065963,25466750.55972359,25466750.596820503,25466750.627848502,25466750.652255084,25466750.690672033,28105377.287810802,28105377.3276663,28105377.358441584,28105377.393489745,28105377.420314983,28105377.450033873,27337761.827652052,27337761.86178763,27337761.889346156,27337761.919707432,27337761.951320108,27337761.975357734,33349206.96937585,33349206.999274805,33349207.037292328,33349207.07712915,33349207.10972738
15424230.81918794,14902091.275254205,14902091.289499039,14902091.308036957,14902091.324137082,14902091.33742548,14902091.35649559,18125641.762563325,18125641.77903536,18125641.80002502,18125641.82264326,18125641.84744588,18125641.86884501,22598020.268544227,22598020.298229612,22598020.317658205,22598020.341546852,22598020.364924096,22598020.3960956,27680560.75526562,27680560.786207616,27680560.80984851,27680560.83650627,27680560.867477577,27680560.898888305,25133979.05247394,25133979.08353509,25133979.111919455,25133979.143102814,25133979.17152971,25133979.198810577,25533958.599700034,25533958.635113634,25533958.663281288,25533958.6952634,25533958.72572193,25533958.75502663,28179548.822281383,28179548.846110344,28179548.8799234,28179548.91051156,28179548.946637817,28179548.9668812,27409907.560011555,27409907.588836353,27409907.621757954,27409907.65416504,27409907.68715434,27409907.718414642,33437217.216479816,33437217.25841947,33437217.296778034,33437217.327879865,33437217.35761456
20819845.196452767,30749502.006521814,30749501.56243882,30749501.126896013,30749500.681114092,30749500.241117768,30749499.80295999,31249816.76497215,31249816.3998583,31249816.021458313,31249815.64847724,31249815.269832104,31249814.891965535,37982076.13593844,37982075.69263863,37982075.254384734,37982074.81697643,37982074.37825947,37982073.93460206,45860942.11798906,45860941.59235262,45860941.08104061,45860940.56914208,45860940.05435341,45860939.53902743,46166251.41271897,46166250.81438729,46166250.2172871,46166249.611983255,46166249.02010455,46166248.41596416,47433721.36828773,47433720.74316995,47433720.12829818,47433719.50373815,47433718.88949734,47433718.27691983,61094012.87241018,61094011.93849098,61094010.99789534,61094010.06450389,61094009.132478245,61094008.20860826,52496176.94414991,52496176.23688557,52496175.519825615,52496174.8093031,52496174.10190132,52496173.40169911,58674792.10983798,58674791.40424913,58674790.69070576,58674789.99392241,58674789.2918062
16498030.136324804,17859782.595193855,17859782.532962576,17859782.47287643,17859782.412793707,17859782.346794367,17859782.284234673,21941471.74811519,21941471.673959173,21941471.59620308,21941471.51109735,21941471.429189622,21941471.34701563,27140734.802672848,27140734.707329404,27140734.600864064,27140734.50513161,27140734.408664543,27140734.31251454,32675628.06729762,32675627.95923405,32675627.84363029,32675627.744345598,32675627.635622773,32675627.52169365,29742436.164143056,29742436.071227845,29742435.968815167,29742435.87121778,29742435.759920113,29742435.65756285,30413021.447588477,30413021.345518626,30413021.233558588,30413021.12445918,30413021.01728165,30413020.91718536,33459381.008821905,33459380.887890223,33459380.778962445,33459380.66591931,33459380.551542766,33459380.436123993,33538834.262568068,33538834.134014934,33538833.99709608,33538833.87099518,33538833.735443592,33538833.60566278,39738733.83872538,39738733.70248611,39738733.56703677,39738733.43413657,39738733.30667039
15369121.31911165,14845959.413899291,14845959.42737557,14845959.443523856,14845959.46162273,14845959.480557181,14845959.502739001,18057367.734449968,18057367.7532984,18057367.771115765,18057367.79336962,18057367.81652738,18057367.84217106,22512900.094286926,22512900.122260414,22512900.146450263,22512900.17436189,22512900.20261162,22512900.229595944,27576296.137297884,27576296.174423046,27576296.206116613,27576296.249539606,27576296.27731652,27576296.307622332,25039306.68872697,25039306.72622202,25039306.7598248,25039306.79470902,25039306.82821109,25039306.856227282,25437779.645207822,25437779.668915372,25437779.709821247,25437779.742893845,25437779.779227495,25437779.80345671,28073404.713531964,28073404.754265435,28073404.79249763,28073404.827885456,28073404.858398512,28073404.897201646,27306662.510456678,27306662.545039818,27306662.587345943,27306662.62434254,27306662.67100769,27306662.70993895,33311269.12565254,33311269.163974848,33311269.208159264,33311269.252986375,33311269.304026134
15407528.726209484,14882330.206985116,14882330.223863015,14882330.23820639,14882330.25788064,14882330.275151389,14882330.293335184,18101606.07766039,18101606.096953392,18101606.116704408,18101606.134866845,18101606.15894366,18101606.186125223,22568053.94187944,22568053.965038158,22568053.994879533,22568054.022220384,22568054.045263484,22568054.070800826,27643854.6859002,27643854.72966949,27643854.759985883,27643854.789336506,27643854.821916632,27643854.86556135,25100649.93885503,25100649.971385516,25100650.004071046,25100650.03682781,25100650.066449367,25100650.096222565,25500099.088278905,25500099.116354708,25500099.1468848,25500099.175735466,25500099.206929073,25500099.233835135,28142181.09210682,28142181.125201825,28142181.15522374,28142181.18787064,28142181.22404732,28142181.263795026,27373560.443294358,27373560.480088353,27373560.51599368,27373560.548295967,27373560.57809369,27373560.606315717,33392877.55005036,33392877.585980788,33392877.620203547,33392877.661335133,33392877.698517945
15292872.405130899,14775255.038207626,14775255.065333685,14775255.0821727,14775255.099142276,14775255.121058347,14775255.140429484,17971368.932504307,17971368.962037582,17971368.991657857,17971369.01576292,17971369.040176284,17971369.063613374,22405681.703898028,22405681.73160277,22405681.763790336,22405681.793973614,22405681.82804343,22405681.862128988,27444963.198032644,27444963.235267553,27444963.270467807,27444963.318941712,27444963.35946069,27444963.399208836,24920056.282343697,24920056.311064854,24920056.345932122,24920056.3852212,24920056.41730509,24920056.45639105,25316631.516415082,25316631.55229608,25316631.584504332,25316631.621035304,25316631.660230335,25316631.694474936,27939704.378446337,27939704.419192065,27939704.45732657,27939704.494710628,27939704.540051434,27939704.576907214,27176613.82087754,27176613.857424363,27176613.89525662,27176613.93662384,27176613.977359705,27176614.010931667,33152623.340444826,33152623.38891383,33152623.442041546,33152623.486221354,33152623.53542425
11676143.8700732,11013558.509169186,11013558.534484714,11013558.559455128,11013558.588514328,11013558.61792279,11013558.650219997,12882613.224063652,12882613.261939973,12882613.29531013,12882613.334088394,12882613.373126308,12882613.41444448,16614301.743425727,16614301.79159251,16614301.845183179,16614301.887016116,16614301.933904251,16614301.98403793,18914242.582417812,18914242.633709554,18914242.689923227,18914242.743100412,18914242.78781867,18914242.84621344,18446445.69507657,18446445.745827302,18446445.795390893,18446445.849489655,18446445.904319085,18446445.959467668,17652609.736109186,17652609.78505706,17652609.832738765,17652609.87935947,17652609.933905385,17652609.984445285,16126028.397762666,16126028.445369031,16126028.491754722,16126028.534402475,16126028.580829801,16126028.630941845,16892933.538061038,16892933.586983036,16892933.625217743,16892933.672899544,16892933.727480218,16892933.7758213,15288861.030715542,15288861.07281279,15288861.111305777,15288861.154083798,15288861.197650416
11719267.065262021,11060153.050266447,11060153.077926235,11060153.106998704,11060153.131754609,11060153.158476477,11060153.187759027,12937115.065256579,12937115.1046566,12937115.138671212,12937115.171097111,12937115.210086644,12937115.247081213,16684591.052263154,16684591.096192941,16684591.13862706,16684591.173140848,16684591.218679156,16684591.263304358,18994262.09398804,18994262.14087889,18994262.18399809,18994262.236117218,18994262.297712285,18994262.343322005,18524486.09800004,18524486.14150553,18524486.19283623,18524486.246993344,18524486.299227588,18524486.345286552,17727291.675690316,17727291.726762936,17727291.769241873,17727291.8096174,17727291.847049713,17727291.89332897,16194251.874216529,16194251.911879212,16194251.948171237,16194251.992753485,16194252.03534035,16194252.071475906,16964401.471970093,16964401.512689497,16964401.556428816,16964401.59895299,16964401.64447017,16964401.688563563,15353542.68828035,15353542.72324544,15353542.759222558,15353542.798893573,15353542.837136457
11762797.606386295,11100168.103967624,11100168.128116164,11100168.154177923,11100168.181607394,11100168.210076412,11100168.232075814,12983920.869641343,12983920.899415884,12983920.927893588,12983920.95990612,12983920.983655043,12983921.011805525,16744954.964525592,16744955.006399734,16744955.040835073,16744955.08314486,16744955.119687332,16744955.159062903,19062982.246265583,19062982.291852597,19062982.336368166,19062982.383225467,19062982.429828145,19062982.4756241,18591506.607872963,18591506.6570569,18591506.696284946,18591506.740399327,18591506.786983717,18591506.831686888,17791427.95284625,17791427.992078133,17791428.029556774,17791428.069346473,17791428.107004687,17791428.147719212,16252841.679228134,16252841.719772749,16252841.758790344,16252841.79719288,16252841.835059958,16252841.871347213,17025777.630438264,17025777.674436297,17025777.713569008,17025777.753858153,17025777.792190272,17025777.83362464,15409090.84498064,15409090.880650733,15409090.914344968,15409090.946814535,15409090.985492103
