0,1,2,3,4,5,6,7,8,9,10,11,12,fitness
0.22827977235272412,0.5876708613554782,0.7839179588955998,0.984268826478105,0.21711721063814082,0.6185508103797337,0.39170568285953844,0.44577500595940384,0.634394218925285,0.7452270923490689,0.4465708466063538,0.5798565309466748,0.5731539733647928,9.513119224061821
0.22827977235272412,0.5876708613554782,0.7839179588955998,0.984268826478105,0.21711721063814082,0.6185508103797337,0.39170568285953844,0.44577500595940384,0.634394218925285,0.7452270923490689,0.4465708466063538,0.5798565309466748,0.5731539733647928,9.506670068368479
0.2260741466519616,0.5818353856557879,0.7761003875107543,0.2944186733869615,0.2898144481130018,0.6124034471948984,0.3878494554626571,0.47025700629442807,0.4729851412245405,0.7378002987163433,0.0001,0.010438611318191925,0.8403824829720372,9.506640190710534
0.2260741466519616,0.5818353856557879,0.7761003875107543,0.2944186733869615,0.2898144481130018,0.6124034471948984,0.3878494554626571,0.47025700629442807,0.4729851412245405,0.7378002987163433,0.0001,0.010438611318191925,0.8403824829720372,9.499377040039002
0.21393550605516234,0.7406128964024182,0.9517470601926372,0.7740996927044406,0.258745323938437,0.6060456658746457,0.18635685372782157,0.71285681481568,0.5605054621387052,0.700727819007835,0.47006156741659366,0.12144834861600161,0.5285856825920525,9.497616432354919
0.22719237616097107,0.5087306627317094,0.7948353672843399,0.8227665220723533,0.20635749221937558,0.6063181723782299,0.17756895147704352,0.16847191754015753,0.33977214146499046,0.7304485156993082,0.6726113540632556,0.010433181343878186,0.6598186158412086,9.492244862116973
0.22719237616097107,0.5087306627317094,0.7948353672843399,0.8227665220723533,0.20635749221937558,0.6063181723782299,0.17756895147704352,0.16847191754015753,0.33977214146499046,0.7304485156993082,0.6726113540632556,0.010433181343878186,0.6598186158412086,9.490206652243854
0.0502494188008835,0.666770750059421,0.7698435609102389,0.8145565801994226,0.1629765921125238,0.6002943588372098,0.17587550506712538,0.0001,0.2593474800940009,0.7242127628094631,0.6659179793872166,0.5018532884705218,0.6532544478212123,9.486289953875938
0.4206849324044901,0.045966894776508935,0.8339166924591487,0.47945679258464446,0.34689002199409436,0.23694295274412341,0.0001,0.2842850541352057,0.46830799129817263,0.5297822904311085,0.00019899000000000002,0.0001,0.8764232840828169,9.471125356856476
0.746320023259104,0.7259270558166514,0.980101,0.9196943341953304,0.23409337323294113,0.3518867015280156,0.0001,0.13802783885289885,0.2660193688117271,0.9027057499657903,0.0001,0.00019899000000000002,0.99,9.469969976968695
0.0001,0.0001,0.911583682984505,0.6823550534418038,0.3032017140599593,0.27197379483254375,0.11578152758346247,0.24180259207488924,0.99,0.4695455535478498,0.0003939807009699,0.080004117311955,0.5476866449642648,9.46364210410085
0.06373240138675433,0.011534333291482351,0.8186321790985989,0.6026581393893663,0.23063541731851134,0.00019899000000000002,0.23228670804600118,0.08165885215169458,0.23579450231895738,0.6396986422769017,0.010076784214579403,0.00021858804020000001,0.40258792217412065,9.46274688704027
0.06373240138675433,0.011534333291482351,0.8186321790985989,0.6026581393893663,0.23063541731851134,0.00019899000000000002,0.23228670804600118,0.08165885215169458,0.23579450231895738,0.6396986422769017,0.010076784214579403,0.00021858804020000001,0.40258792217412065,9.462003167110392
0.11452653609681769,0.0001,0.7788953391957215,0.9703019799,0.44648866554051503,0.30491963393782834,0.0001,0.41649294604875686,0.37098226246884886,0.7629203395232408,0.0002773821608,0.0001205978392,0.7171997552971603,9.459823675447247
0.06318870413274812,0.011517836525238379,0.7749153215777937,0.5966712921815337,0.15054354193364416,0.00029698020100000003,0.09190749552489559,0.08093409774496246,0.3627692871988713,0.3694024516679667,0.00035340703591208323,0.00031638030099398,0.6078592691140254,9.458398587032155
0.6096371230549732,0.011668276375148537,0.99,0.6432692172096479,0.062330732010740256,0.0001,0.19877447752005722,0.1265119567034695,0.11445570522262125,0.521124733723181,0.0003789475474378441,0.013137918520459568,0.39146394548978247,9.456395671703387
0.1590712941589919,0.19840573864735575,0.9416887239419424,0.7814581738323795,0.19031203538755745,0.0016177923496650938,0.0001,0.23118748960432237,0.11381953142479279,0.5174753463430709,0.0004529540964448878,0.10742751423626715,0.5367932957351608,9.450521328391428
0.06180493582872559,0.007862373167575652,0.99,0.7882987303363146,0.3157762988358717,0.00029698020100000003,0.0001,0.0001,0.15787449838192502,0.515124210569236,0.0011889014324816464,0.0001,0.6460647059321415,9.448381403580514
0.17136665798671602,0.004969959982984167,0.9227654172692427,0.5563575489399657,0.24248588890667275,0.00027659039997592,0.0001,0.0463361111150869,0.1700838735773523,0.37831278037658084,0.0010538646763148113,0.025274258750227107,0.3831984518431961,9.448217550518958
0.0001,0.0023175395903859545,0.8974270328481395,0.37076985893616066,0.16482338706706962,0.04828284643756785,0.025356956837058617,0.03495114715944451,0.19834190930657278,0.27987027131383535,0.0001,0.0001,0.4901042365865767,9.447418480435418
0.08282807450931369,0.01431260016801234,0.8492094165053834,0.4271270765836099,0.1302013266660416,0.03880182949022686,0.01811979894481104,0.0001,0.1085357079416198,0.28577896469609726,0.0005207599896636142,0.009420539641973683,0.35497703889793525,9.4461246836265
0.05893728441110999,0.0096344629930585,0.803045665715988,0.5787908478656397,0.10605214248753425,0.03849249248617282,0.01517862701583294,0.036476297601943895,0.08888122016442697,0.32766305909910537,0.0019382283780322261,0.04136222474796176,0.43949171777039614,9.442067373299565
0.06592795367125524,0.003108473958994264,0.8868352033162527,0.6558401606443494,0.13084556899629385,0.040263405915520224,0.012049493725602416,0.014974503530487128,0.020427062805619865,0.3109676958719204,0.00019899000000000002,0.0003980394004138511,0.3073067104447562,9.441579361596952
0.047705244022402726,0.0218228393619982,0.980101,0.6883078472750741,0.16628319631333735,0.19573662619092844,0.0001,0.0010693735827756214,0.12403415661361641,0.3655519132866576,0.00029698020100000003,0.0010680168775677134,0.43614939090257987,9.44056232947545
