0,1,2,3,4,5,6,7,8,9,10,11,12,fitness
0.1249405130793686,0.13692088528553747,0.06124522861491155,0.009451814867008634,0.001956858753644264,0.0,0.0,0.009111472896731754,0.409740623554087,0.5,0.0,0.015481345798325719,0.37903749551165045,9.521868517816289
0.980101,0.5520311583641209,0.6615886777978276,0.5136666985118661,0.5770164369606687,0.00019899000000000002,0.00029698020100000003,0.18788227396468699,0.28159595186759395,0.99,0.0001,0.060678627393983234,0.44639619520978446,9.52138471621456
0.27808211709267155,0.440619059605804,0.3449718716930519,0.18577553154082702,0.0304632716125085,0.00019899000000000002,0.0001,0.0001,0.44576107182394453,0.8994536317605755,0.0001,0.0001,0.30038516164658624,9.51021184741196
0.12377861389726698,0.13563798434415353,0.42719978489575705,0.6045010770224182,0.4720305598272812,0.20487797472371153,0.0001,0.0001,0.130930300886885,0.99,0.0001,0.07214594218875563,0.0001,9.507101965045777
0.12377861389726698,0.13563798434415353,0.42719978489575705,0.6045010770224182,0.4720305598272812,0.20487797472371153,0.0001,0.0001,0.130930300886885,0.99,0.0001,0.07214594218875563,0.0001,9.495216165240443
0.07566668460127807,0.05255306323261609,0.00019899000000000002,0.00019899000000000002,0.24677508437371767,0.0825277808908134,0.00029698020100000003,0.00020631361723154605,0.13173095402759014,0.8638981486069202,0.0001,0.0001,0.9703019799,9.490458452873643
0.20666427991344705,0.21500193349326083,0.26430118888212434,0.009465287878227712,0.39811356240250173,0.04907217475323221,0.22571402659059855,0.0003939807009699,0.03806871307339482,0.99,0.0026528698766058213,0.009907711355582256,0.060908078456312076,9.489334913120963
0.1459860605601074,0.05212227729396667,0.06262362643821022,0.38700443214736213,0.2443826560215431,0.0817942503038162,0.000254085875223112,0.00030422984969750744,0.0001,0.9281924279953659,0.0003794782382575173,0.0001,0.2596347620030632,9.482048053918088
0.00019899000000000002,0.0017746292451940632,0.99,0.21955825673331775,0.31266895601571104,0.10049194601559926,0.0001,0.08543541558015486,0.0001,0.7059293344667192,0.0062915778108786026,0.0001,0.059882938504577904,9.48049585444662
0.20079106319859955,0.00029698020100000003,0.590847084290436,0.0001,0.36946502279870114,0.03426855814815,0.06485521155699825,0.0001,0.08364118039422513,0.99,0.003964768861379607,0.010212619672851555,0.04490087011743608,9.47428338253226
0.2557728064394324,0.00019899000000000002,0.8441158639022545,0.0001,0.25611948116676075,0.006789895220497058,0.00019899000000000002,0.026514279472410102,0.1260632899689595,0.939281984030207,0.0001,0.0006994854052287504,0.00019899000000000002,9.47420050278472
0.00019899000000000002,0.0001,0.7579375395240722,0.0011146386136564037,0.11343504010675018,0.1423341866595325,0.0001,0.021920907058365094,0.0001,0.9729818113532105,0.0030177259466279533,0.0001,0.0001,9.47303212185226
0.004377908296733613,0.035061964368480164,0.8414757555219391,0.016656122030125797,0.13798805046750598,0.10286344610493313,0.028517134296673647,0.0006507715619922522,0.00029698020100000003,0.9703019799,0.013479594573404906,0.016789617622799548,0.014094416940045875,9.470425101902114
0.00019899000000000002,0.05793736307918985,0.6659995638427225,0.11501694865618667,0.09798339022596515,0.00019899000000000002,0.0001,0.0001,0.00019899000000000002,0.8409840628547116,0.0001,0.00019899000000000002,0.0001,9.469058608736429
0.021866411645813794,0.00029698020100000003,0.9375392220486334,0.14442914504386628,0.2508761319570814,0.04368998896279216,0.0001,0.07501978173448967,0.00041160933509010747,0.9553382057652432,0.027470419745539466,0.013289555181361493,0.23609009944680878,9.467199108753523
0.04539971491994981,0.013493881012149812,0.5539590151334605,0.00029698020100000003,0.24495491106055048,0.020907105785894567,0.004734157217139573,0.03647754545155602,0.08740816511863125,0.9077544453799332,0.001065012552508498,0.030323292970283154,0.3112190873145188,9.465725442405041
